,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,weightdecay,epoch,train loss,train error,test error
8,p-sgd,symmetric-door,logloss,4.0,1024,1,512,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,3881,222.99100685119632,0.30144545435905457,0.9800000190734864
9,p-sgd,symmetric-door,logloss,4.0,1024,1,512,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,3574,255.3042106628418,0.3784193024039269,0.8600000143051147
0,sgd,symmetric-door,square,1.5,1024,2,192,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,8696,37.884994983673096,0.1888020820915699,1.0800000429153442
1,sgd,symmetric-door,square,1.5,1024,2,192,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,9103,40.88146829605103,0.21874999813735485,0.959999978542328
2,sgd,symmetric-door,square,1.5,1024,2,192,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,9141,39.368376731872566,0.21484374813735485,0.9800000190734864
3,sgd,symmetric-door,square,1.5,1024,2,192,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,9971,38.76148509979247,0.2057291679084301,1.100000023841858
4,sgd,symmetric-door,square,1.5,1024,2,192,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,9250,40.83247137069702,0.23828125,1.100000023841858
5,sgd,symmetric-door,square,1.5,1024,2,192,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,11684,40.09783267974853,0.21223958395421505,0.8399999737739563
6,sgd,symmetric-door,square,1.5,1024,2,192,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,12031,39.14292716979981,0.2174479179084301,1.0599999427795408
7,sgd,symmetric-door,square,1.5,1024,2,192,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,10987,40.51163625717163,0.2135416641831398,1.0800000429153442
8,sgd,symmetric-door,square,1.5,1024,2,192,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,8209,38.71162319183349,0.20703125,1.0
9,sgd,symmetric-door,square,1.5,1024,2,192,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,9784,44.4011664390564,0.2643229179084301,0.9200000166893004
0,sgd,symmetric-door,square,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,1547,536.6943359375,0.07744140643626451,0.07999999821186066
1,sgd,symmetric-door,square,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,2224,536.7400283813477,0.07753906212747097,0.07999999821186066
2,sgd,symmetric-door,square,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,2948,536.7462158203125,0.07802734524011612,0.07999999821186066
3,sgd,symmetric-door,square,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,1231,536.7682876586914,0.07548828050494194,0.07999999821186066
4,sgd,symmetric-door,square,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,3159,536.7209014892578,0.07714843843132257,0.07999999821186066
5,sgd,symmetric-door,square,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,1439,536.6932220458983,0.07646484393626451,0.07999999821186066
6,sgd,symmetric-door,square,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1850,536.7155914306642,0.07744140643626451,0.07999999821186066
7,sgd,symmetric-door,square,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,2249,536.7568817138672,0.07666015531867743,0.07999999821186066
8,sgd,symmetric-door,square,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,3325,536.7125625610352,0.07744140736758709,0.07999999821186066
9,sgd,symmetric-door,square,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,1609,536.7202377319336,0.07695312425494194,0.059999998658895486
0,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,1604,824.2544555664062,0.4115977734327316,0.5199999809265137
1,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,1592,825.721809387207,0.3884987495839596,0.5799999833106995
2,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,2788,854.5866928100586,0.42790376767516136,0.6000000238418579
3,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2323,808.3489074707031,0.3535361476242542,0.6000000238418579
4,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,1718,785.194206237793,0.3859465010464192,0.6200000047683716
5,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,2139,815.9668273925781,0.3886454403400421,0.6200000047683716
6,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1489,839.1760711669922,0.4037562310695648,0.5600000023841858
7,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,2012,883.9199295043945,0.4207567535340786,0.5799999833106995
8,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1557,835.5299606323242,0.3956783674657345,0.5600000023841858
9,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,1976,794.6377487182617,0.3849531821906567,0.6000000238418579
0,sgd,symmetric-door,square,6.0,1024,2,768,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,3363,297.3421554565429,0.5930989533662796,0.8999999761581421
1,sgd,symmetric-door,square,6.0,1024,2,768,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,2487,296.2300109863281,0.5777994766831398,1.0599999427795408
2,sgd,symmetric-door,square,6.0,1024,2,768,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,2525,298.7132911682129,0.5852864533662796,0.8999999761581421
3,sgd,symmetric-door,square,6.0,1024,2,768,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,4703,289.0734786987305,0.5641276016831398,0.9399999976158142
4,sgd,symmetric-door,square,6.0,1024,2,768,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,3317,294.97911071777344,0.578125,0.8799999952316284
5,sgd,symmetric-door,square,6.0,1024,2,768,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,3560,306.51242828369135,0.6139322891831398,1.0199999809265137
6,sgd,symmetric-door,square,6.0,1024,2,768,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,5847,285.6995086669922,0.5566406175494194,0.8799999952316284
7,sgd,symmetric-door,square,6.0,1024,2,768,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,3303,301.23552322387695,0.6097005233168602,1.0199999809265137
8,sgd,symmetric-door,square,6.0,1024,2,768,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,3158,293.27492904663086,0.5862630233168602,1.0399999618530271
9,sgd,symmetric-door,square,6.0,1024,2,768,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,2289,300.4051628112793,0.603515625,0.9200000166893004
0,p-sgd,symmetric-door,logloss,25.0,1024,2,3200,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,1728,1411.3050842285156,0.41165804117918015,0.479999989271164
1,p-sgd,symmetric-door,logloss,25.0,1024,2,3200,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,1962,1416.989974975586,0.4198218584060669,0.5199999809265137
2,p-sgd,symmetric-door,logloss,25.0,1024,2,3200,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,2114,1385.9911804199219,0.4212405569851399,0.5199999809265137
3,p-sgd,symmetric-door,logloss,25.0,1024,2,3200,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2985,1403.085464477539,0.41457851231098175,0.4600000083446503
4,p-sgd,symmetric-door,logloss,25.0,1024,2,3200,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,1917,1447.7344360351562,0.4438025802373886,0.5400000214576721
5,p-sgd,symmetric-door,logloss,25.0,1024,2,3200,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,1360,1375.4573211669922,0.4086048193275929,0.479999989271164
6,p-sgd,symmetric-door,logloss,25.0,1024,2,3200,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,2086,1412.1707000732422,0.4134914204478264,0.4600000083446503
7,p-sgd,symmetric-door,logloss,25.0,1024,2,3200,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,2465,1425.9239196777344,0.4091934710741043,0.479999989271164
8,p-sgd,symmetric-door,logloss,25.0,1024,2,3200,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1795,1395.9476470947266,0.3963486142456532,0.5600000023841858
9,p-sgd,symmetric-door,logloss,25.0,1024,2,3200,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,3458,1370.5989990234375,0.4088571481406689,0.5199999809265137
0,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,1712,769.3462600708008,0.33416425436735153,0.6399999856948853
1,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,1418,814.8935470581055,0.35435619577765465,0.5400000214576721
2,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,1804,797.2654724121094,0.342953946441412,0.5799999833106995
3,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2861,804.4353485107422,0.3655964285135269,0.6399999856948853
4,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,1653,757.778923034668,0.3405301347374916,0.6000000238418579
5,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,1241,799.2742767333984,0.3692255839705467,0.6000000238418579
6,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1280,822.2254867553711,0.35669634118676186,0.6600000262260437
7,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,1985,817.3386917114258,0.3384206816554069,0.6200000047683716
8,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,3608,802.9153060913086,0.3666611537337303,0.6399999856948853
9,p-sgd,symmetric-door,logloss,15.0,1024,2,1920,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,2141,832.640739440918,0.37340525537729263,0.6200000047683716
0,p-sgd,symmetric-door,logloss,8.0,1024,2,1024,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,2617,444.8587837219238,0.3760313652455807,0.3799999952316284
1,p-sgd,symmetric-door,logloss,8.0,1024,2,1024,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,4191,410.47185134887695,0.3527859300374985,0.41999998688697815
2,p-sgd,symmetric-door,logloss,8.0,1024,2,1024,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,2250,434.18143463134766,0.3634193502366543,0.4000000059604645
3,p-sgd,symmetric-door,logloss,8.0,1024,2,1024,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2117,432.60327529907227,0.3851177990436554,0.3799999952316284
4,p-sgd,symmetric-door,logloss,8.0,1024,2,1024,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,3841,443.0925178527832,0.3849491886794567,0.3799999952316284
5,p-sgd,symmetric-door,logloss,8.0,1024,2,1024,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,4647,413.2089080810547,0.35569195076823235,0.41999998688697815
6,p-sgd,symmetric-door,logloss,8.0,1024,2,1024,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,3451,425.20849990844727,0.3845566920936108,0.41999998688697815
7,p-sgd,symmetric-door,logloss,8.0,1024,2,1024,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,4767,425.7349090576172,0.356315515935421,0.4000000059604645
8,p-sgd,symmetric-door,logloss,8.0,1024,2,1024,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,4194,426.0579795837402,0.36786649376153946,0.3799999952316284
9,p-sgd,symmetric-door,logloss,8.0,1024,2,1024,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,2799,424.05799865722656,0.3823208808898926,0.4600000083446503
0,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,1482,346.7980422973633,0.0999620482325554,0.30000001192092896
1,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,2394,329.1283874511719,0.10016988776624204,0.30000001192092896
2,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,1291,354.64873123168945,0.1080270977690816,0.25999999046325684
3,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,2268,327.63152313232416,0.10809057671576737,0.41999998688697815
4,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,1864,347.91407012939453,0.0912898713722825,0.3799999952316284
5,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,1634,329.3042640686035,0.0904838042333722,0.239999994635582
6,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,1303,339.587345123291,0.08328040782362223,0.30000001192092896
7,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,1678,344.43735122680664,0.10049856174737216,0.3199999928474426
8,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,3098,339.59075164794916,0.10694022942334414,0.4399999976158142
9,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,2486,336.0101699829102,0.10627343133091928,0.25999999046325684
0,p-sgd,symmetric-door,logloss,25.0,1024,1,3200,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,1563,1316.5120849609375,0.3737599290907383,0.6600000262260437
1,p-sgd,symmetric-door,logloss,25.0,1024,1,3200,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,2039,1321.598892211914,0.34632498025894165,0.5400000214576721
2,p-sgd,symmetric-door,logloss,25.0,1024,1,3200,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,1260,1387.6012573242188,0.3581532351672649,0.5600000023841858
3,p-sgd,symmetric-door,logloss,25.0,1024,1,3200,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,1422,1321.113998413086,0.3490832485258579,0.6200000047683716
4,p-sgd,symmetric-door,logloss,25.0,1024,1,3200,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,2335,1350.9647216796875,0.3541390225291252,0.5799999833106995
5,p-sgd,symmetric-door,logloss,25.0,1024,1,3200,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,1922,1379.986557006836,0.3458937518298626,0.6399999856948853
6,p-sgd,symmetric-door,logloss,25.0,1024,1,3200,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1138,1355.5725708007812,0.3555890247225761,0.5600000023841858
7,p-sgd,symmetric-door,logloss,25.0,1024,1,3200,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,1464,1344.0103454589846,0.3609650433063507,0.479999989271164
8,p-sgd,symmetric-door,logloss,25.0,1024,1,3200,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1520,1275.6667022705078,0.34735995158553123,0.5799999833106995
9,p-sgd,symmetric-door,logloss,25.0,1024,1,3200,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,1328,1355.111068725586,0.35875415429472923,0.5199999809265137
0,sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,5725,39.29370164871216,0.21744791604578492,1.0399999618530271
1,sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,5495,37.63205528259277,0.19140624813735485,0.8999999761581421
2,sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,8145,37.892693042755134,0.19531250093132255,1.1399999856948853
3,sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,5094,37.994227409362786,0.19921874813735485,0.8799999952316284
4,sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,6393,37.63165664672852,0.19921874813735485,0.9399999976158142
5,sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,5717,41.43652009963989,0.24218749813735485,0.9200000166893004
6,sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,6896,37.434754848480225,0.17057291977107525,0.9800000190734864
7,sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,5865,38.194127559661865,0.20703125,1.0800000429153442
8,sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,7506,40.519888401031494,0.21484374813735485,0.9200000166893004
9,sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,7596,37.91345977783203,0.1875,1.0199999809265137
0,p-sgd,symmetric-door,logloss,5.0,1024,2,640,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,2845,247.6376495361328,0.2985675223171711,0.7200000286102295
1,p-sgd,symmetric-door,logloss,5.0,1024,2,640,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,3205,233.48360443115237,0.2416134122759104,0.6600000262260437
2,p-sgd,symmetric-door,logloss,5.0,1024,2,640,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,3069,319.4066200256348,0.3902985155582428,0.9200000166893004
3,p-sgd,symmetric-door,logloss,5.0,1024,2,640,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,3873,235.41191482543945,0.2456134203821421,0.7400000095367432
4,p-sgd,symmetric-door,logloss,5.0,1024,2,640,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,4104,241.0373687744141,0.2896477095782757,0.7200000286102295
5,p-sgd,symmetric-door,logloss,5.0,1024,2,640,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,4738,242.76449012756348,0.2617066763341427,0.8199999928474426
6,p-sgd,symmetric-door,logloss,5.0,1024,2,640,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,3557,227.3533172607422,0.2612282447516918,0.699999988079071
7,p-sgd,symmetric-door,logloss,5.0,1024,2,640,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,3099,233.5049514770508,0.262957576662302,0.6000000238418579
8,p-sgd,symmetric-door,logloss,5.0,1024,2,640,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1872,336.9889793395996,0.42406905815005297,1.1399999856948853
9,p-sgd,symmetric-door,logloss,5.0,1024,2,640,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,5987,244.4178695678711,0.2871038392186165,0.7400000095367432
0,sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,6337,67.05681943893433,0.3212890625,1.100000023841858
1,sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,6783,68.88249158859253,0.3359375,1.0599999427795408
2,sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,6185,70.47159862518309,0.3662109375,1.100000023841858
3,sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,4575,68.88771438598633,0.357421875,1.1399999856948853
4,sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,4506,67.29642343521118,0.322265625,1.0399999618530271
5,sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,5996,66.20438241958618,0.3349609375,1.1399999856948853
6,sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,4554,64.72544240951538,0.3203125,0.8999999761581421
7,sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,4679,69.7834997177124,0.3515625,1.0800000429153442
8,sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,5309,66.3791880607605,0.314453125,0.9399999976158142
9,sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,5038,67.24456453323364,0.3291015625,0.959999978542328
0,sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,3813,554.5719146728517,0.7085937485098839,0.7799999713897705
1,sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,3502,257.2254180908203,0.08710937481373549,0.119999997317791
2,sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,2260,257.1831378936768,0.08476562425494194,0.119999997317791
3,sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,6356,538.2107849121094,0.6820312440395355,1.0399999618530271
4,sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,1561,257.11822319030756,0.08339843712747097,0.119999997317791
5,sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,13352,528.40185546875,0.6652343794703484,1.0199999809265137
6,sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1954,257.16486167907715,0.08222656324505806,0.119999997317791
7,sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,2329,257.20041847229004,0.08554687444120647,0.119999997317791
8,sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1336,257.137882232666,0.08300781343132257,0.119999997317791
9,sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,5299,543.1684188842773,0.6859375089406967,1.1200000047683716
0,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,1738,412.1939163208008,0.30879560485482216,0.5199999809265137
1,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,2288,391.38004302978516,0.3339654579758644,0.5799999833106995
2,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,2771,411.9818077087402,0.3115684203803539,0.5400000214576721
3,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,2462,411.49048614501953,0.3435502387583256,0.5199999809265137
4,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,3196,418.0426330566406,0.3439999036490917,0.5400000214576721
5,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,2155,404.62989044189453,0.35002557933330536,0.5199999809265137
6,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,1652,424.1385841369629,0.3652723133563995,0.479999989271164
7,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,3276,405.1084289550781,0.3336286433041096,0.5199999809265137
8,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,2146,393.7377586364746,0.3117007240653038,0.5400000214576721
