,optim,labels,loss,samplecomplexity,nfeatures,nhidden,lr,momentum,nesterov,seed,start_seed,activation,second_layer_activation,loss_eps,tau,symmetric_door_k,project_on_sphere,early_stopping_epochs,weight_decay,batch_size,epoch,n_epochs,train_loss,train_error,test_error,n_test
5,gd,quadratic,mse,3.0,1024,10,0.005,0.0,False,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,20002,2000,8.451203346252441,0.0027510428335517645,0.4826574623584747,100
6,gd,quadratic,mse,3.0,1024,10,0.005,0.0,False,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,20002,2000,8.938307762145996,0.0029096053913235664,0.4932539463043213,100
7,gd,quadratic,mse,3.0,1024,10,0.005,0.0,False,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,20002,2000,9.586153030395508,0.00312049244530499,0.4891336560249329,100
8,gd,quadratic,mse,3.0,1024,10,0.005,0.0,False,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,20002,2000,5.577409267425537,0.0018155629513785245,0.3768750727176666,100
9,gd,quadratic,mse,3.0,1024,10,0.005,0.0,False,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,20002,2000,9.45114517211914,0.0030765447299927477,0.41714385151863104,100
0,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.00011426184209994973,2.2296801915899772e-07,1.4592950344085691,100
1,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.00011228388757444917,2.2016448042450065e-07,1.4071313142776491,100
2,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,7.830532194930129e-05,1.5131426067682696e-07,1.6837307214736938,100
3,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.00012033510211040266,2.332051209918973e-07,1.6494439840316772,100
4,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,9.349177344120108e-05,1.8642182197936566e-07,1.609723687171936,100
5,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,9.556315126246773e-05,1.8047665406584199e-07,1.7306959629058838,100
6,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.00014850056322757155,2.8045752742400515e-07,1.6501179933547974,100
7,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.00011771103527280503,2.2463938620376206e-07,1.4735078811645508,100
8,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,7.67635901866015e-05,1.4891341493239452e-07,1.5893005132675169,100
9,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.00010532055239309555,2.160425509600827e-07,1.5484490394592283,100
0,sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,4.087100569449831e-05,7.982618299706701e-08,1.1714659929275513,100
1,sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,9.299898374592884e-05,1.816386401287673e-07,1.4683719873428345,100
2,sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,4.929843089485075e-05,9.628599784150538e-08,1.7152367830276491,100
3,sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,4.748014362121466e-05,9.273465551018491e-08,1.6403913497924805,100
4,sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,3.670785372378305e-05,7.169502680426376e-08,1.9064239263534544,100
5,sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,5.408234937931411e-05,1.0562958863147287e-07,1.5087196826934814,100
6,sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,8.214658009819686e-05,1.6044253925429075e-07,1.7440022230148315,100
7,sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,4.757971146318596e-05,9.292912395153508e-08,1.5646371841430664,100
8,sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,4.7827528760535636e-05,9.341314211042116e-08,1.5135562419891355,100
9,sgd,quadratic,mse,1.0,1024,2,0.005,0.9,True,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,5.8699179135146544e-05,1.1464683424833312e-07,1.7584006786346436,100
0,sgd,quadratic,mse,1.5,1024,10,0.005,0.9,True,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.0030142618343234067,3.924820134670881e-06,0.7570522427558899,100
1,sgd,quadratic,mse,1.5,1024,10,0.005,0.9,True,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.002998769516125321,3.9046478832460716e-06,0.6130849719047546,100
2,sgd,quadratic,mse,1.5,1024,10,0.005,0.9,True,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.004042697604745626,5.2639290970546435e-06,0.6756104826927185,100
3,sgd,quadratic,mse,1.5,1024,10,0.005,0.9,True,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.0035734787816181783,4.652967163565337e-06,0.6963979601860046,100
4,sgd,quadratic,mse,1.5,1024,10,0.005,0.9,True,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.0033013616921380162,4.298648036638042e-06,0.6621788144111633,100
5,sgd,quadratic,mse,1.5,1024,10,0.005,0.9,True,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.0037579211639240384,4.893126515526092e-06,0.6011236310005188,100
6,sgd,quadratic,mse,1.5,1024,10,0.005,0.9,True,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.003359241178259253,4.374011950858403e-06,0.6798943877220154,100
7,sgd,quadratic,mse,1.5,1024,10,0.005,0.9,True,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.002966994303278625,3.863273718707205e-06,0.6988438963890076,100
8,sgd,quadratic,mse,1.5,1024,10,0.005,0.9,True,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.0034684911370277405,4.516264425546979e-06,0.6743209958076477,100
9,sgd,quadratic,mse,1.5,1024,10,0.005,0.9,True,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.0028192689642310143,3.670923092613521e-06,0.6886897087097168,100
0,gd,quadratic,mse,8.0,1024,2,0.005,0.0,False,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,8192,889,2000,1.2052658796310425,0.00014712718257214874,0.0009987925877794623,100
1,gd,quadratic,mse,8.0,1024,2,0.005,0.0,False,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,8192,1042,2000,1.417446494102478,0.0001730281364871189,0.0009983325144276023,100
2,gd,quadratic,mse,8.0,1024,2,0.005,0.0,False,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,8192,1146,2000,1.0535821914672852,0.0001286111073568463,0.0009985833894461393,100
3,gd,quadratic,mse,8.0,1024,2,0.005,0.0,False,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,8192,1181,2000,1.0051341056823728,0.0001226970343850553,0.0009999853791669011,100
4,gd,quadratic,mse,8.0,1024,2,0.005,0.0,False,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,8192,801,2000,1.723113775253296,0.0002103410370182246,0.0009988904930651188,100
5,gd,quadratic,mse,8.0,1024,2,0.005,0.0,False,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,8192,1020,2000,1.2345612049102783,0.00015070327208377418,0.0009986363584175708,100
6,gd,quadratic,mse,8.0,1024,2,0.005,0.0,False,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,8192,1110,2000,1.0989344120025637,0.0001341472670901567,0.0009994391584768894,100
7,gd,quadratic,mse,8.0,1024,2,0.005,0.0,False,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,8192,1083,2000,1.1979467868804932,0.00014623373863287267,0.0009995654691010714,100
8,gd,quadratic,mse,8.0,1024,2,0.005,0.0,False,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,8192,1227,2000,1.0696545839309692,0.00013057306932751092,0.0009987502126023171,100
9,gd,quadratic,mse,8.0,1024,2,0.005,0.0,False,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,8192,1205,2000,1.0342200994491575,0.00012624757073353976,0.000999320182017982,100
0,p-sgd,quadratic,mse,2.5,1024,1,0.005,0.9,True,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1280,6227,2000,0.017237680032849312,1.347746683677542e-05,0.000993837253190577,100
1,p-sgd,quadratic,mse,2.5,1024,1,0.005,0.9,True,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1280,9128,2000,0.028718948364257806,2.213399056927301e-05,0.0009993015555664897,100
2,p-sgd,quadratic,mse,2.5,1024,1,0.005,0.9,True,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1280,10162,2000,0.021107429638504985,1.7036659301084e-05,0.0009826686000451446,100
3,p-sgd,quadratic,mse,2.5,1024,1,0.005,0.9,True,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1280,5428,2000,0.02086607739329338,1.6219251847360283e-05,0.0009934421395882962,100
4,p-sgd,quadratic,mse,2.5,1024,1,0.005,0.9,True,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1280,8644,2000,0.03755602613091469,3.0413492822845e-05,0.0009653124725446104,100
5,p-sgd,quadratic,mse,2.5,1024,1,0.005,0.9,True,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1280,8656,2000,0.02389589138329029,1.969113145605661e-05,0.000991569715552032,100
6,p-sgd,quadratic,mse,2.5,1024,1,0.005,0.9,True,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1280,11804,2000,0.019696944393217564,1.538239985166001e-05,0.0009908720385283232,100
7,p-sgd,quadratic,mse,2.5,1024,1,0.005,0.9,True,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1280,8931,2000,0.026085252873599533,2.034731096500764e-05,0.0009995066793635488,100
8,p-sgd,quadratic,mse,2.5,1024,1,0.005,0.9,True,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1280,10880,2000,0.033543381839990616,2.5674118660390374e-05,0.0009902878664433956,100
9,p-sgd,quadratic,mse,2.5,1024,1,0.005,0.9,True,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1280,9163,2000,0.021623633801937103,1.7298907550866716e-05,0.000997714581899345,100
0,sgd,quadratic,mse,1.0,1024,10,0.005,0.9,True,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.0003564701764844358,6.962308134461637e-07,1.0327305793762207,100
1,sgd,quadratic,mse,1.0,1024,10,0.005,0.9,True,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.0003666982083814218,7.162074382449645e-07,1.1689398288726809,100
2,sgd,quadratic,mse,1.0,1024,10,0.005,0.9,True,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.000337535297148861,6.59248627243869e-07,1.2618430852890017,100
3,sgd,quadratic,mse,1.0,1024,10,0.005,0.9,True,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.00033241491473745555,6.492478803465929e-07,1.1670811176300049,100
4,sgd,quadratic,mse,1.0,1024,10,0.005,0.9,True,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.00036254849692340935,7.08102533053534e-07,1.239926815032959,100
5,sgd,quadratic,mse,1.0,1024,10,0.005,0.9,True,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.00032055925112217665,6.260922873480013e-07,1.173595666885376,100
6,sgd,quadratic,mse,1.0,1024,10,0.005,0.9,True,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.0003433290548855439,6.705645603233279e-07,1.2375918626785278,100
7,sgd,quadratic,mse,1.0,1024,10,0.005,0.9,True,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.00031865123310126364,6.223656896509057e-07,1.1341925859451294,100
8,sgd,quadratic,mse,1.0,1024,10,0.005,0.9,True,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.0003350125625729561,6.543214112753049e-07,1.178982496261597,100
9,sgd,quadratic,mse,1.0,1024,10,0.005,0.9,True,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.000343392021022737,6.706875410600334e-07,1.2412922382354736,100
0,p-sgd,quadratic,mse,2.0,1024,10,0.005,0.9,True,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.035300340503454215,3.386123171367217e-05,1.0770692825317385,100
1,p-sgd,quadratic,mse,2.0,1024,10,0.005,0.9,True,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.02881309855729341,2.9251876185298894e-05,0.9209101796150208,100
2,p-sgd,quadratic,mse,2.0,1024,10,0.005,0.9,True,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.0334360096603632,3.187417496519629e-05,1.1460169553756714,100
3,p-sgd,quadratic,mse,2.0,1024,10,0.005,0.9,True,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.03490259312093258,3.386963362572715e-05,1.0241339206695557,100
4,p-sgd,quadratic,mse,2.0,1024,10,0.005,0.9,True,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.040733702480793,4.0815288230078295e-05,1.1507325172424316,100
5,p-sgd,quadratic,mse,2.0,1024,10,0.005,0.9,True,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.03686426393687725,3.592993925849441e-05,1.1288334131240845,100
6,p-sgd,quadratic,mse,2.0,1024,10,0.005,0.9,True,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.03875652514398098,3.6442461350816295e-05,1.1070151329040527,100
7,p-sgd,quadratic,mse,2.0,1024,10,0.005,0.9,True,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.0395136009901762,3.830685818684288e-05,1.1146173477172852,100
8,p-sgd,quadratic,mse,2.0,1024,10,0.005,0.9,True,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.05072638019919395,4.917772457702085e-05,1.156043529510498,100
9,p-sgd,quadratic,mse,2.0,1024,10,0.005,0.9,True,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.038746658712625504,3.702498543134425e-05,1.1495380401611328,100
0,p-sgd,quadratic,mse,8.0,1024,10,0.005,0.0,False,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,15948,2000,0.28879889845848083,7.215470759547316e-05,0.0009995449800044296,100
1,p-sgd,quadratic,mse,8.0,1024,10,0.005,0.0,False,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,13866,2000,0.3052392154932022,7.36048532417044e-05,0.0009988079546019435,100
2,p-sgd,quadratic,mse,8.0,1024,10,0.005,0.0,False,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,14862,2000,0.25570859014987946,6.297471190919167e-05,0.0009998284513130784,100
3,p-sgd,quadratic,mse,8.0,1024,10,0.005,0.0,False,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,13633,2000,0.27249014377593994,6.762381235603243e-05,0.0009996076114475727,100
4,p-sgd,quadratic,mse,8.0,1024,10,0.005,0.0,False,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,13722,2000,0.29441922903060913,7.017501411610283e-05,0.0009990844409912825,100
5,p-sgd,quadratic,mse,8.0,1024,10,0.005,0.0,False,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,14838,2000,0.27604709565639496,6.765032594557852e-05,0.0009990212274715304,100
6,p-sgd,quadratic,mse,8.0,1024,10,0.005,0.0,False,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,14706,2000,0.2604692131280899,6.359884719131513e-05,0.0009999958565458655,100
7,p-sgd,quadratic,mse,8.0,1024,10,0.005,0.0,False,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,14398,2000,0.28914235532283783,6.980745456530713e-05,0.0009994144784286618,100
8,p-sgd,quadratic,mse,8.0,1024,10,0.005,0.0,False,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,14668,2000,0.2679238021373749,6.553107959916815e-05,0.0009991807164624331,100
9,p-sgd,quadratic,mse,8.0,1024,10,0.005,0.0,False,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,14759,2000,0.24659284949302676,6.0365451645338915e-05,0.000999109703116119,100
0,sgd,quadratic,mse,1.5,1024,2,0.005,0.9,True,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.2385689318180084,0.00031063663482200354,1.335265040397644,100
1,sgd,quadratic,mse,1.5,1024,2,0.005,0.9,True,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.1423916220664978,0.00018540575547376648,1.1460928916931152,100
2,sgd,quadratic,mse,1.5,1024,2,0.005,0.9,True,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.27775003015995026,0.00036165368510410184,1.030004382133484,100
3,sgd,quadratic,mse,1.5,1024,2,0.005,0.9,True,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.36289817094802856,0.00047252365038730204,0.970266580581665,100
4,sgd,quadratic,mse,1.5,1024,2,0.005,0.9,True,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.32142777740955353,0.00041852575668599457,0.8506891131401062,100
5,sgd,quadratic,mse,1.5,1024,2,0.005,0.9,True,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.2029050588607788,0.0002641992905410006,1.0867834091186523,100
6,sgd,quadratic,mse,1.5,1024,2,0.005,0.9,True,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.2893912047147751,0.0003768114693230018,1.3765497207641602,100
7,sgd,quadratic,mse,1.5,1024,2,0.005,0.9,True,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.1772652342915535,0.0002308141120010987,1.1391284465789795,100
8,sgd,quadratic,mse,1.5,1024,2,0.005,0.9,True,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.2384619042277336,0.00031049727112986153,0.7433956265449524,100
9,sgd,quadratic,mse,1.5,1024,2,0.005,0.9,True,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,768,20002,2000,0.3694203943014145,0.0004810161335626617,1.1258615255355835,100
0,p-sgd,quadratic,mse,3.0,1024,10,0.005,0.0,False,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,4.425151109695435,0.0028969930717721577,0.4686510562896729,100
1,p-sgd,quadratic,mse,3.0,1024,10,0.005,0.0,False,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,3.544667482376098,0.0022714938968420033,0.4315235614776611,100
2,p-sgd,quadratic,mse,3.0,1024,10,0.005,0.0,False,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,4.485374450683594,0.0029431580333039165,0.4864881634712219,100
3,p-sgd,quadratic,mse,3.0,1024,10,0.005,0.0,False,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,4.560231685638428,0.002939240774139762,0.4626140594482422,100
4,p-sgd,quadratic,mse,3.0,1024,10,0.005,0.0,False,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,3.544406652450561,0.002295600133948028,0.3698434829711914,100
5,p-sgd,quadratic,mse,3.0,1024,10,0.005,0.0,False,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,4.619083642959595,0.0028896373696625233,0.5033376812934875,100
6,p-sgd,quadratic,mse,3.0,1024,10,0.005,0.0,False,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,4.962034225463867,0.0032666452461853623,0.4735964238643646,100
7,p-sgd,quadratic,mse,3.0,1024,10,0.005,0.0,False,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,4.604423761367798,0.0030262364307418466,0.5083757042884827,100
8,p-sgd,quadratic,mse,3.0,1024,10,0.005,0.0,False,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,3.1422116756439213,0.002047711401246488,0.4015191793441773,100
9,p-sgd,quadratic,mse,3.0,1024,10,0.005,0.0,False,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,5.35349440574646,0.003472910961136222,0.4446091055870056,100
0,gd,quadratic,mse,1.0,1024,5,0.005,0.0,False,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.042316026985645294,4.132424510316923e-05,1.1127241849899292,100
1,gd,quadratic,mse,1.0,1024,5,0.005,0.0,False,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.05284417048096657,5.160563523531891e-05,1.1935826539993286,100
2,gd,quadratic,mse,1.0,1024,5,0.005,0.0,False,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.04291276633739472,4.1906998376362026e-05,1.282752275466919,100
3,gd,quadratic,mse,1.0,1024,5,0.005,0.0,False,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.04784636944532394,4.672497016144917e-05,1.183313488960266,100
4,gd,quadratic,mse,1.0,1024,5,0.005,0.0,False,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.04250723868608475,4.1510975279379636e-05,1.3477648496627808,100
5,gd,quadratic,mse,1.0,1024,5,0.005,0.0,False,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.044020049273967736,4.298832936910912e-05,1.3052624464035034,100
6,gd,quadratic,mse,1.0,1024,5,0.005,0.0,False,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.048762232065200806,4.761936725117266e-05,1.5004115104675293,100
7,gd,quadratic,mse,1.0,1024,5,0.005,0.0,False,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.0432547852396965,4.224100121064112e-05,1.2282367944717407,100
8,gd,quadratic,mse,1.0,1024,5,0.005,0.0,False,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.0395454540848732,3.861860750475897e-05,1.2150596380233765,100
9,gd,quadratic,mse,1.0,1024,5,0.005,0.0,False,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.050013966858386986,4.884176451014355e-05,1.4690893888473509,100
0,gd,quadratic,mse,1.5,1024,5,0.005,0.0,False,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.3502387404441833,0.00022802001331001517,0.9400558471679688,100
1,gd,quadratic,mse,1.5,1024,5,0.005,0.0,False,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.3298056423664093,0.0002147172199329361,0.7198145985603333,100
2,gd,quadratic,mse,1.5,1024,5,0.005,0.0,False,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.3745259940624237,0.000243832022533752,0.7442533373832703,100
3,gd,quadratic,mse,1.5,1024,5,0.005,0.0,False,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.3783915936946869,0.000246348703512922,0.6954486966133118,100
4,gd,quadratic,mse,1.5,1024,5,0.005,0.0,False,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.37220367789268494,0.00024232010764535517,0.7061010599136353,100
5,gd,quadratic,mse,1.5,1024,5,0.005,0.0,False,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.3642536401748657,0.00023714429698884487,0.7238160967826843,100
6,gd,quadratic,mse,1.5,1024,5,0.005,0.0,False,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.3677491843700409,0.0002394200419075787,0.8317286968231201,100
7,gd,quadratic,mse,1.5,1024,5,0.005,0.0,False,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.3861734569072723,0.0002514150110073388,0.8750702142715454,100
8,gd,quadratic,mse,1.5,1024,5,0.005,0.0,False,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.4048733711242676,0.00026358943432569504,0.7025172710418701,100
9,gd,quadratic,mse,1.5,1024,5,0.005,0.0,False,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.4007074236869812,0.0002608772192616016,0.8200010657310486,100
0,sgd,quadratic,mse,6.0,1024,2,0.005,0.9,True,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,149,2000,0.4696619063615799,0.00015288473514374346,0.0009876517578959463,100
