,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,project_on_sphere,early_stopping_epochs,weightdecay,epoch,train loss,train error,test error
3,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,457.1429290771485,0.1045047789812088,0.8199999928474426
4,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,446.0079345703125,0.12208488956093788,0.8999999761581421
5,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,452.10430908203125,0.11690212413668633,0.959999978542328
6,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,464.7609405517578,0.12979678064584732,1.0199999809265137
7,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,456.0041046142578,0.1207401342689991,1.0199999809265137
8,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,460.5876159667969,0.13346418738365173,0.8600000143051147
9,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,468.4131774902344,0.13789330422878265,0.9200000166893004
0,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1145.7985229492188,0.08378380537033081,0.2199999988079071
1,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1163.4337768554688,0.09533046558499336,0.20000000298023224
2,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1155.1875,0.09644228219985962,0.2800000011920929
3,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1143.0081787109375,0.08785784989595412,0.18000000715255735
4,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1149.034423828125,0.08474157005548477,0.20000000298023224
5,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1142.939453125,0.08116326853632927,0.2199999988079071
6,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1148.7171020507812,0.08401971682906151,0.18000000715255735
7,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1163.1529541015625,0.08283794298768044,0.20000000298023224
8,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,16073,1180.5198364257812,0.086090587079525,0.019999999552965164
9,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,19345,1154.98974609375,0.0887979082763195,0.019999999552965164
0,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,289.40142822265625,0.04730520397424698,0.479999989271164
1,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,309.9288635253906,0.0790724903345108,0.5799999833106995
2,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,275.9807586669922,0.050309019163250916,0.4000000059604645
3,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,269.35826110839844,0.046419799327850335,0.5
4,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,289.66163635253906,0.05351059883832932,0.4000000059604645
5,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,294.1739959716797,0.06284639798104763,0.4600000083446503
6,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,299.87518310546875,0.0626223087310791,0.3799999952316284
7,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,285.8833923339844,0.05882330611348152,0.5400000214576721
8,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,298.45838928222656,0.06947162374854088,0.479999989271164
9,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,282.76707458496094,0.04893678054213524,0.30000001192092896
0,gd,symmetric-door,square,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2869.115234375,0.59765625,0.9399999976158142
1,gd,symmetric-door,square,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2965.63916015625,0.626953125,1.0199999809265137
2,gd,symmetric-door,square,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2951.699951171875,0.619140625,1.100000023841858
3,gd,symmetric-door,square,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2899.11328125,0.6046317219734192,0.959999978542328
4,gd,symmetric-door,square,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2993.325927734375,0.6213727593421936,1.0800000429153442
5,gd,symmetric-door,square,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2915.89013671875,0.6143973469734192,0.9800000190734864
6,gd,symmetric-door,square,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3068.52880859375,0.6492745280265808,0.959999978542328
7,gd,symmetric-door,square,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2948.322509765625,0.6118861436843872,0.959999978542328
8,gd,symmetric-door,square,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2894.233154296875,0.6143973469734192,0.7599999904632568
9,gd,symmetric-door,square,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2942.765869140625,0.6183035969734192,0.9800000190734864
0,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1929.8453979492188,0.11459536850452424,0.3799999952316284
1,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1953.4601440429688,0.11774711683392525,0.30000001192092896
2,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1909.606506347656,0.11042079329490663,0.239999994635582
3,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1920.7141723632806,0.10401790589094162,0.2800000011920929
4,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1897.916015625,0.11839787662029265,0.18000000715255735
5,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1958.24755859375,0.11920691281557085,0.1599999964237213
6,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1934.6798706054688,0.11559730395674706,0.30000001192092896
7,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1912.9673461914065,0.10340910777449608,0.3400000035762787
8,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1950.666259765625,0.11273122206330301,0.2800000011920929
9,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1947.7389526367188,0.120983324944973,0.25999999046325684
0,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1165.6348266601562,0.08557448908686638,0.14000000059604645
1,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1170.2840576171875,0.09099728241562843,0.1599999964237213
2,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1135.2789916992188,0.08852612972259521,0.18000000715255735
3,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1163.5870971679688,0.07925781980156897,0.20000000298023224
4,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1160.8991088867188,0.08244401961565018,0.119999997317791
5,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1174.6607055664062,0.08329268544912337,0.2199999988079071
6,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,384,1169.6860961914062,0.09078196063637732,0.019999999552965164
7,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1153.9210815429688,0.08890752121806145,0.10000000149011612
8,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,1347,1137.8045654296875,0.08627987653017044,0.019999999552965164
9,p-sgd,symmetric-door,square,12.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,6339,1177.5874633789062,0.0801551379263401,0.019999999552965164
0,p-sgd,symmetric-door,logloss,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,946.394561767578,0.10152214765548706,0.4000000059604645
1,p-sgd,symmetric-door,logloss,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,947.7239990234376,0.11231611296534537,0.3799999952316284
2,p-sgd,symmetric-door,logloss,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,925.7702941894532,0.10934984311461447,0.3199999928474426
3,p-sgd,symmetric-door,logloss,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,926.4261474609376,0.0956372246146202,0.3799999952316284
4,p-sgd,symmetric-door,logloss,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,950.9205017089844,0.1085117533802986,0.3799999952316284
5,p-sgd,symmetric-door,logloss,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,956.4949645996094,0.08658159896731378,0.3799999952316284
6,p-sgd,symmetric-door,logloss,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,943.7374267578124,0.1171337328851223,0.41999998688697815
7,p-sgd,symmetric-door,logloss,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,923.0236511230468,0.0986034758388996,0.3199999928474426
8,p-sgd,symmetric-door,logloss,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,932.052276611328,0.0957762971520424,0.41999998688697815
9,p-sgd,symmetric-door,logloss,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,948.9626159667968,0.102303609251976,0.36000001430511475
0,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,435.9315948486328,0.10359714552760124,0.9200000166893004
1,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,420.342025756836,0.10964467376470566,1.1200000047683716
2,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,447.361572265625,0.11248808354139328,1.0399999618530271
3,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,432.5127868652344,0.10674526542425156,0.959999978542328
4,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,420.5048828125,0.09518947452306747,1.0199999809265137
5,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,436.818115234375,0.10818564519286156,0.9200000166893004
6,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,456.8038024902344,0.11283500492572784,0.8600000143051147
7,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,434.8647766113281,0.1047019138932228,0.8799999952316284
8,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,433.6107025146485,0.10276318341493608,0.9800000190734864
9,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,447.8446502685547,0.10989059135317802,1.1200000047683716
0,gd,symmetric-door,logloss,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3468.97314453125,0.1236049085855484,0.239999994635582
1,gd,symmetric-door,logloss,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,4198.57861328125,0.5552455186843872,0.8000000119209291
2,gd,symmetric-door,logloss,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3469.093505859375,0.1216517835855484,0.239999994635582
3,gd,symmetric-door,logloss,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3468.908935546875,0.1222098246216774,0.239999994635582
4,gd,symmetric-door,logloss,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3468.98095703125,0.1241629496216774,0.239999994635582
5,gd,symmetric-door,logloss,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3468.984130859375,0.1236049085855484,0.239999994635582
6,gd,symmetric-door,logloss,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3469.03125,0.1227678582072258,0.25999999046325684
7,gd,symmetric-door,logloss,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3468.90478515625,0.1216517835855484,0.239999994635582
8,gd,symmetric-door,logloss,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3469.05322265625,0.123046875,0.25999999046325684
9,gd,symmetric-door,logloss,7.0,1024,1,7168,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3469.03271484375,0.123046875,0.25999999046325684
0,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,120.81290054321288,0.050838880240917206,0.9200000166893004
1,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,112.1805648803711,0.045685278251767165,1.0800000429153442
2,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,122.7038230895996,0.0524308867752552,1.2400000095367432
3,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,117.30856704711914,0.030082962475717068,1.0599999427795408
4,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,116.08359909057616,0.040076185017824166,0.8199999928474426
5,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,124.65264511108398,0.06335116550326347,1.1399999856948853
6,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,127.69713592529295,0.03949313424527645,1.1200000047683716
7,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,118.5158920288086,0.03393164649605751,1.0399999618530271
8,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,114.50907135009766,0.040717488154768944,1.1200000047683716
9,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,120.19546127319336,0.042044920846819885,0.959999978542328
0,sgd,symmetric-door,logloss,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3024.83837890625,0.10693359375,0.119999997317791
1,sgd,symmetric-door,logloss,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3024.9454345703125,0.10595703125,0.14000000059604645
2,sgd,symmetric-door,logloss,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3024.9786376953125,0.1075846329331398,0.14000000059604645
3,sgd,symmetric-door,logloss,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3024.8546142578125,0.1082356758415699,0.119999997317791
4,sgd,symmetric-door,logloss,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3024.8658447265625,0.10693359375,0.14000000059604645
5,sgd,symmetric-door,logloss,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3024.7496337890625,0.1067708358168602,0.14000000059604645
6,sgd,symmetric-door,logloss,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3024.8887939453125,0.10693359375,0.1599999964237213
7,sgd,symmetric-door,logloss,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3024.812744140625,0.1067708358168602,0.14000000059604645
8,sgd,symmetric-door,logloss,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3024.729858398437,0.1066080741584301,0.119999997317791
9,sgd,symmetric-door,logloss,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3024.9061279296875,0.1064453125,0.14000000059604645
0,p-sgd,symmetric-door,logloss,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1188.462158203125,0.11170326173305513,0.41999998688697815
1,p-sgd,symmetric-door,logloss,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1189.9464111328125,0.11525561660528184,0.2800000011920929
2,p-sgd,symmetric-door,logloss,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1194.4932250976562,0.10600157454609872,0.30000001192092896
3,p-sgd,symmetric-door,logloss,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1181.4370727539062,0.11173122376203536,0.25999999046325684
4,p-sgd,symmetric-door,logloss,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1158.7774658203125,0.11887552216649055,0.3400000035762787
5,p-sgd,symmetric-door,logloss,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1184.7296142578125,0.11483976244926453,0.3199999928474426
6,p-sgd,symmetric-door,logloss,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1162.6646728515625,0.11990310624241828,0.3199999928474426
7,p-sgd,symmetric-door,logloss,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1196.9047241210938,0.11764676123857498,0.1599999964237213
8,p-sgd,symmetric-door,logloss,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1161.8977661132812,0.11017290130257608,0.3199999928474426
9,p-sgd,symmetric-door,logloss,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1197.9614868164062,0.10957754030823708,0.25999999046325684
0,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1650.7847900390625,0.3873697817325592,0.959999978542328
1,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1649.119873046875,0.4361979067325592,1.1799999475479126
2,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1651.406982421875,0.3997395932674408,0.9399999976158142
3,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1662.6041259765625,0.4283854067325592,0.9800000190734864
4,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1644.421630859375,0.4036458432674408,0.8999999761581421
5,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1656.216064453125,0.3984375,0.7799999713897705
6,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1661.89111328125,0.4049479067325592,0.8600000143051147
7,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1648.9296875,0.4153645932674408,0.959999978542328
8,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1658.16162109375,0.4166666567325592,1.0399999618530271
9,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1640.2529296875,0.388671875,0.8600000143051147
0,gd,symmetric-door,square,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1000.1240234375,0.46875,0.959999978542328
1,gd,symmetric-door,square,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,997.3948364257812,0.4635416567325592,1.0599999427795408
2,gd,symmetric-door,square,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,988.0673217773438,0.4615885317325592,0.8799999952316284
3,gd,symmetric-door,square,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,978.71533203125,0.4453125,1.1599999666213991
4,gd,symmetric-door,square,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,962.932861328125,0.4361979067325592,0.959999978542328
5,gd,symmetric-door,square,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,977.8858642578124,0.4388020932674408,0.7799999713897705
