,optim,labels,loss,samplecomplexity,nfeatures,nhidden,lr,momentum,nesterov,seed,start_seed,activation,second_layer_activation,loss_eps,tau,symmetric_door_k,project_on_sphere,early_stopping_epochs,weight_decay,batch_size,epoch,n_epochs,train_loss,train_error,test_error,n_test
9,gd,symmetric-door,logloss,1.0,1024,10,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,8881,1000,589.8767700195312,0.0,0.8799999952316284,100
0,p-sgd,symmetric-door,logloss,15.0,1024,2,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,7680,10001,1000,4475.672119140625,0.12959697097539902,0.25999999046325684,100
1,p-sgd,symmetric-door,logloss,15.0,1024,2,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,7680,10001,1000,4488.21923828125,0.12311898544430733,0.1599999964237213,100
2,p-sgd,symmetric-door,logloss,15.0,1024,2,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,7680,10001,1000,4494.69970703125,0.12552952021360395,0.25999999046325684,100
3,p-sgd,symmetric-door,logloss,15.0,1024,2,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,7680,10001,1000,4507.29296875,0.12296517938375473,0.20000000298023224,100
4,p-sgd,symmetric-door,logloss,15.0,1024,2,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,7680,10001,1000,4482.96630859375,0.12189190462231635,0.1599999964237213,100
5,p-sgd,symmetric-door,logloss,15.0,1024,2,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,7680,10001,1000,4562.2509765625,0.11340795457363127,0.239999994635582,100
6,p-sgd,symmetric-door,logloss,15.0,1024,2,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,7680,10001,1000,4501.5517578125,0.12907849252223969,0.18000000715255735,100
7,p-sgd,symmetric-door,logloss,15.0,1024,2,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,7680,10001,1000,4464.0849609375,0.1391998901963234,0.2199999988079071,100
0,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,385,1000,29.66959095001221,0.0,1.1799999475479126,100
1,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,166,1000,25.02080249786377,0.0,0.8399999737739563,100
2,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,198,1000,21.31869602203369,0.0,0.8399999737739563,100
3,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,77,1000,24.769993782043453,0.0,0.959999978542328,100
4,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,197,1000,30.07950782775879,0.0,1.0,100
5,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,382,1000,29.11636734008789,0.0,0.9200000166893004,100
6,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,234,1000,23.90095615386963,0.0,0.9200000166893004,100
7,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,201,1000,27.10725212097168,0.0,0.9200000166893004,100
8,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,146,1000,25.58939838409424,0.0,0.959999978542328,100
9,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,177,1000,25.377620697021484,0.0,1.100000023841858,100
0,sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2994.285522460937,0.12890625,0.18000000715255735,100
1,sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2994.289428710937,0.12812500447034836,0.20000000298023224,100
2,sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2994.2711181640625,0.12832031399011612,0.18000000715255735,100
3,sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2994.2828369140625,0.12812500074505806,0.1599999964237213,100
4,sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2994.2989501953125,0.12812499701976776,0.18000000715255735,100
5,sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2994.2745361328125,0.12832031399011612,0.18000000715255735,100
6,sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2994.31884765625,0.12812500447034836,0.18000000715255735,100
7,sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2994.28076171875,0.12773437425494194,0.18000000715255735,100
8,sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2994.2742919921875,0.12812499701976776,0.18000000715255735,100
9,sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2994.2908935546875,0.12714843824505806,0.20000000298023224,100
0,p-sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3615.7689208984375,0.11570929363369943,0.20000000298023224,100
1,p-sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3541.328369140625,0.1201353408396244,0.14000000059604645,100
2,p-sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3686.4166259765625,0.114556722342968,0.20000000298023224,100
3,p-sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3600.3258056640625,0.12112856283783913,0.25999999046325684,100
4,p-sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3591.537475585937,0.1240132749080658,0.14000000059604645,100
5,p-sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3619.900512695313,0.12050338834524155,0.1599999964237213,100
6,p-sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3607.813232421875,0.10955984890460968,0.20000000298023224,100
7,p-sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3585.411376953125,0.11303896084427835,0.18000000715255735,100
8,p-sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3654.7620849609375,0.10569697618484496,0.239999994635582,100
9,p-sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3655.471923828125,0.12252836674451828,0.20000000298023224,100
0,p-sgd,symmetric-door,logloss,5.0,1024,2,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2560,10001,1000,1476.7962036132812,0.1361176371574402,0.3799999952316284,100
1,p-sgd,symmetric-door,logloss,5.0,1024,2,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2560,10001,1000,1434.173095703125,0.12512393668293953,0.479999989271164,100
2,p-sgd,symmetric-door,logloss,5.0,1024,2,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2560,10001,1000,1432.0841064453125,0.13181985914707184,0.5400000214576721,100
3,p-sgd,symmetric-door,logloss,5.0,1024,2,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2560,10001,1000,1442.6029052734375,0.10719212144613266,0.479999989271164,100
4,p-sgd,symmetric-door,logloss,5.0,1024,2,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2560,10001,1000,1448.3886108398438,0.13230975717306134,0.4600000083446503,100
5,p-sgd,symmetric-door,logloss,5.0,1024,2,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2560,10001,1000,1437.5191650390625,0.1359841153025627,0.5400000214576721,100
6,p-sgd,symmetric-door,logloss,5.0,1024,2,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2560,10001,1000,1444.7637939453125,0.13685671985149386,0.6200000047683716,100
7,p-sgd,symmetric-door,logloss,5.0,1024,2,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2560,10001,1000,1398.391357421875,0.135316900908947,0.6000000238418579,100
8,p-sgd,symmetric-door,logloss,5.0,1024,2,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2560,10001,1000,1474.3526000976562,0.12480447441339493,0.5799999833106995,100
9,p-sgd,symmetric-door,logloss,5.0,1024,2,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2560,10001,1000,1491.853759765625,0.13799694180488584,0.4600000083446503,100
0,p-sgd,symmetric-door,logloss,4.0,1024,5,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2048,10001,1000,1185.3798217773438,0.09630005061626434,0.9200000166893004,100
1,p-sgd,symmetric-door,logloss,4.0,1024,5,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2048,10001,1000,1247.2933349609375,0.10172747075557707,0.699999988079071,100
2,p-sgd,symmetric-door,logloss,4.0,1024,5,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2048,10001,1000,1227.112060546875,0.12426038458943367,1.0199999809265137,100
3,p-sgd,symmetric-door,logloss,4.0,1024,5,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2048,10001,1000,1219.432861328125,0.12119726091623305,0.9399999976158142,100
4,p-sgd,symmetric-door,logloss,4.0,1024,5,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2048,10001,1000,1214.130126953125,0.10296941921114923,0.8199999928474426,100
5,p-sgd,symmetric-door,logloss,4.0,1024,5,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2048,10001,1000,1213.3609008789062,0.11837852001190186,1.0,100
6,p-sgd,symmetric-door,logloss,4.0,1024,5,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2048,10001,1000,1201.86865234375,0.1169053241610527,1.0399999618530271,100
7,p-sgd,symmetric-door,logloss,4.0,1024,5,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2048,10001,1000,1221.5043334960938,0.12007876858115195,0.8000000119209291,100
8,p-sgd,symmetric-door,logloss,4.0,1024,5,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2048,10001,1000,1244.4545288085938,0.134078286588192,0.8399999737739563,100
9,p-sgd,symmetric-door,logloss,4.0,1024,5,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,2048,10001,1000,1241.928466796875,0.11348216235637665,0.959999978542328,100
0,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,1571,1000,29.15525531768799,0.0,1.0800000429153442,100
1,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,1907,1000,31.634998321533203,0.0,0.9200000166893004,100
2,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,1720,1000,26.68695640563965,0.0,0.8600000143051147,100
3,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,1900,1000,27.83308696746826,0.0,0.9399999976158142,100
4,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,1092,1000,27.97351837158203,0.0,0.9800000190734864,100
5,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,849,1000,31.08784770965576,0.0,0.959999978542328,100
6,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,3096,1000,27.31694793701172,0.0,0.9200000166893004,100
7,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,1523,1000,23.63034439086914,0.0,0.9200000166893004,100
8,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,1602,1000,26.964828491210934,0.0,1.0199999809265137,100
9,p-sgd,symmetric-door,logloss,0.1,1024,2,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,1270,1000,23.558815956115726,0.0,1.1399999856948853,100
0,p-sgd,symmetric-door,logloss,8.0,1024,5,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,4096,10001,1000,2352.949584960937,0.13231893628835678,0.239999994635582,100
1,p-sgd,symmetric-door,logloss,8.0,1024,5,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,4096,10001,1000,2331.6290283203125,0.13219228386878967,0.239999994635582,100
2,p-sgd,symmetric-door,logloss,8.0,1024,5,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,4096,10001,1000,2368.3814697265625,0.12907171994447708,0.239999994635582,100
3,p-sgd,symmetric-door,logloss,8.0,1024,5,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,4096,10001,1000,2375.204833984375,0.11976643279194832,0.2199999988079071,100
4,p-sgd,symmetric-door,logloss,8.0,1024,5,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,4096,10001,1000,2323.206298828125,0.12973779439926147,0.25999999046325684,100
5,p-sgd,symmetric-door,logloss,8.0,1024,5,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,4096,10001,1000,2346.33056640625,0.130659818649292,0.25999999046325684,100
6,p-sgd,symmetric-door,logloss,8.0,1024,5,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,4096,10001,1000,2371.717041015625,0.1245437003672123,0.239999994635582,100
7,p-sgd,symmetric-door,logloss,8.0,1024,5,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,4096,10001,1000,2356.635498046875,0.12108610570430756,0.239999994635582,100
8,p-sgd,symmetric-door,logloss,8.0,1024,5,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,4096,10001,1000,2373.798828125,0.12603406608104706,0.2199999988079071,100
9,p-sgd,symmetric-door,logloss,8.0,1024,5,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,4096,10001,1000,2323.845092773437,0.12179120257496835,0.25999999046325684,100
0,sgd,symmetric-door,logloss,3.0,1024,10,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,898.9724731445312,0.009114583022892477,0.699999988079071,100
1,sgd,symmetric-door,logloss,3.0,1024,10,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,899.2807006835938,0.007812500232830644,0.9399999976158142,100
2,sgd,symmetric-door,logloss,3.0,1024,10,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,899.4483032226562,0.010416666511446238,0.8399999737739563,100
3,sgd,symmetric-door,logloss,3.0,1024,10,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,899.19775390625,0.013671875465661287,1.0800000429153442,100
4,sgd,symmetric-door,logloss,3.0,1024,10,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,900.8289184570312,0.010416666511446238,0.9800000190734864,100
5,sgd,symmetric-door,logloss,3.0,1024,10,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,900.4717102050781,0.011067708488553762,1.0800000429153442,100
6,sgd,symmetric-door,logloss,3.0,1024,10,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,901.9957580566406,0.011067708022892477,1.1200000047683716,100
7,sgd,symmetric-door,logloss,3.0,1024,10,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,900.9634399414062,0.007812500232830644,1.1599999666213991,100
8,sgd,symmetric-door,logloss,3.0,1024,10,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,899.8624877929688,0.013020833022892477,1.0,100
9,sgd,symmetric-door,logloss,3.0,1024,10,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,899.5804138183594,0.013671875,0.959999978542328,100
0,p-sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3034.4000244140625,0.13016386330127716,0.4000000059604645,100
1,p-sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2980.3419189453125,0.1333594247698784,0.2199999988079071,100
2,p-sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2973.4390869140625,0.120430126786232,0.18000000715255735,100
3,p-sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2931.723022460937,0.13622847944498062,0.2800000011920929,100
4,p-sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2990.842529296875,0.12997673451900482,0.2800000011920929,100
5,p-sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3024.8580322265625,0.13222993910312653,0.239999994635582,100
6,p-sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2992.9765625,0.13055740296840668,0.3199999928474426,100
7,p-sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3027.253295898437,0.12046102434396745,0.3199999928474426,100
8,p-sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2881.0855712890625,0.11876573413610457,0.2800000011920929,100
9,p-sgd,symmetric-door,logloss,10.0,1024,2,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2985.5264892578125,0.13019714504480362,0.2199999988079071,100
0,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,928.235107421875,0.07913213223218918,1.0199999809265137,100
1,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,941.897491455078,0.07192429155111313,0.8600000143051147,100
2,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,911.468994140625,0.07947886362671852,1.0399999618530271,100
3,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,913.8005676269532,0.0688311979174614,0.8999999761581421,100
4,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,922.4181823730468,0.08287949860095978,0.959999978542328,100
5,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,940.1245727539062,0.08814167603850365,0.9399999976158142,100
6,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,894.6968078613281,0.0788075402379036,0.9800000190734864,100
7,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,914.5831604003906,0.08563096076250076,1.1200000047683716,100
8,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,885.6863403320312,0.07774802297353745,0.9399999976158142,100
9,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,898.4779968261719,0.08047493547201158,1.0199999809265137,100
0,sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1809.1668090820312,0.0686848945915699,0.25999999046325684,100
1,sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1799.3753051757812,0.0891927108168602,0.25999999046325684,100
2,sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1799.3212280273438,0.0856119804084301,0.239999994635582,100
3,sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1789.8973388671875,0.1090494804084301,0.2199999988079071,100
4,sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1806.276428222656,0.0712890625,0.30000001192092896,100
5,sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1795.1885986328125,0.1022135429084301,0.2199999988079071,100
6,sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1806.452087402344,0.06477864645421505,0.25999999046325684,100
7,sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1806.0709838867188,0.0699869804084301,0.30000001192092896,100
8,sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1806.5669555664065,0.0712890625,0.3199999928474426,100
9,sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1794.7943115234375,0.0904947891831398,0.239999994635582,100
0,p-sgd,symmetric-door,logloss,10.0,1024,10,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3030.08349609375,0.13974882662296295,0.4000000059604645,100
1,p-sgd,symmetric-door,logloss,10.0,1024,10,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2976.154663085937,0.1406051516532898,0.3199999928474426,100
0,p-sgd,symmetric-door,logloss,8.0,1024,2,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,4096,10001,1000,2362.0379638671875,0.11955331638455392,0.25999999046325684,100
