,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,weightdecay,epoch,train loss,train error,test error
2,p-sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,2895,62.84961576461792,0.4328566178679466,1.0800000429153442
3,p-sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,2778,68.4477952003479,0.43898721784353256,0.9800000190734864
4,p-sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,5641,52.21372137069702,0.3520653795450926,0.5799999833106995
5,p-sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,3019,67.24958410263062,0.4627579562366009,0.8000000119209291
6,p-sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,4484,49.842238998413094,0.3458439096808433,0.5799999833106995
7,p-sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,3224,66.60649271011353,0.4725891046226025,0.8199999928474426
8,p-sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,4438,51.44984760284424,0.3207520503550768,0.5600000023841858
9,p-sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,3556,66.94666233062745,0.4219909906387329,0.8799999952316284
0,sgd,symmetric-door,square,20.0,1024,1,128,0.01,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,982,28.727083837985997,0.14013671875,0.0
1,sgd,symmetric-door,square,20.0,1024,1,128,0.01,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,2242,28.757954823970795,0.139453125,0.0
2,sgd,symmetric-door,square,20.0,1024,1,128,0.01,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,671,28.80440539121628,0.1380859375,0.0
3,sgd,symmetric-door,square,20.0,1024,1,128,0.01,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,1304,28.845086646080016,0.13515625,0.03999999910593033
4,sgd,symmetric-door,square,20.0,1024,1,128,0.01,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,839,28.75833866596222,0.1330078125,0.0
5,sgd,symmetric-door,square,20.0,1024,1,128,0.01,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,1445,28.79219652414322,0.13662109375,0.20000000298023224
6,sgd,symmetric-door,square,20.0,1024,1,128,0.01,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1172,28.773036050796513,0.134765625,0.0
7,sgd,symmetric-door,square,20.0,1024,1,128,0.01,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,1179,28.753441274166107,0.1349609375,0.059999998658895486
8,sgd,symmetric-door,square,20.0,1024,1,128,0.01,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,320,28.789915454387664,0.134375,0.0
9,sgd,symmetric-door,square,20.0,1024,1,128,0.01,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,909,28.792896819114684,0.13447265625,0.0
0,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,7807,56.69084930419922,0.0,0.8600000143051147
1,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,4334,66.87407684326172,0.0,0.959999978542328
2,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,9620,56.51891708374024,0.0,0.8999999761581421
3,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,5765,57.36935043334961,0.0,1.0199999809265137
