,optim,train,features,hidden,size,lr,momentum,nesterov,epochs,decay,test,seed,runs,seed,epoch,train loss,test loss
7,gd,400,128,1,400,0.0004,0.0,False,20000,0,400,5,20,13,140200,209.74282836914062,2323.362548828125
0,gd,800,256,1,800,0.0001,0.0,False,80000,0,800,5,20,6,640400,432.9835815429688,4908.283203125
1,gd,800,256,1,800,0.0001,0.0,False,80000,0,800,5,20,7,640400,378.1263427734375,3904.64111328125
2,gd,800,256,1,800,0.0001,0.0,False,80000,0,800,5,20,8,640400,351.9964599609375,3880.66845703125
3,gd,800,256,1,800,0.0001,0.0,False,80000,0,800,5,20,9,640400,410.07415771484375,4826.85791015625
4,gd,800,256,1,800,0.0001,0.0,False,80000,0,800,5,20,10,640400,462.97747802734375,4456.9169921875
5,gd,800,256,1,800,0.0001,0.0,False,80000,0,800,5,20,11,640400,410.03466796875,3942.67138671875
6,gd,800,256,1,800,0.0001,0.0,False,80000,0,800,5,20,12,640400,468.4718627929688,4217.544921875
7,gd,800,256,1,800,0.0001,0.0,False,80000,0,800,5,20,13,640400,398.1621398925781,4605.02734375
8,gd,800,256,1,800,0.0001,0.0,False,80000,0,800,5,20,14,640400,389.3937377929688,3564.926513671875
9,gd,800,256,1,800,0.0001,0.0,False,80000,0,800,5,20,15,640400,384.1015625,3440.77001953125
10,gd,800,256,1,800,0.0001,0.0,False,80000,0,800,5,20,16,640400,420.6205139160156,3392.560546875
11,gd,800,256,1,800,0.0001,0.0,False,80000,0,800,5,20,17,640400,418.79132080078125,5652.8857421875
12,gd,800,256,1,800,0.0001,0.0,False,80000,0,800,5,20,18,640400,378.84228515625,4564.09228515625
13,gd,800,256,1,800,0.0001,0.0,False,80000,0,800,5,20,19,640400,400.6365966796875,3641.55810546875
14,gd,800,256,1,800,0.0001,0.0,False,80000,0,800,5,20,20,640400,544.3138427734375,4864.59814453125
