,optim,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,weightdecay,ntest,startseed,nruns,seed,epoch,train loss,test loss
2,sgd,2.0,1024,1,32,0.002,0.9,False,400,0,100,27,5,30,3900,7.26998334005475,111.54894781112672
3,sgd,2.0,1024,1,32,0.002,0.9,False,400,0,100,27,5,31,3900,8.158294729888441,240.6268653869629
4,sgd,2.0,1024,1,32,0.002,0.9,False,400,0,100,27,5,32,3900,7.729073479771613,311.26579046249384
0,gd,2.0,1024,5,2048,0.002,0.9,False,10000,0,100,22,5,23,100000,0.011010156944394112,255.28309631347656
1,gd,2.0,1024,5,2048,0.002,0.9,False,10000,0,100,22,5,24,100000,0.003394504310563207,228.9054107666016
2,gd,2.0,1024,5,2048,0.002,0.9,False,10000,0,100,22,5,25,100000,0.0061957347206771365,297.5835876464844
3,gd,2.0,1024,5,2048,0.002,0.9,False,10000,0,100,22,5,26,100000,0.009193291887640951,328.1573181152344
4,gd,2.0,1024,5,2048,0.002,0.9,False,10000,0,100,22,5,27,100000,0.0018189075635746121,265.84295654296875
0,sgd,3.0,1024,1,32,0.01,0.0,False,400,0,100,22,5,23,3900,14.68623822927475,120.25494337081908
1,sgd,3.0,1024,1,32,0.01,0.0,False,400,0,100,22,5,24,3900,14.983834976951279,169.5007743835449
2,sgd,3.0,1024,1,32,0.01,0.0,False,400,0,100,22,5,25,3900,16.02142333984375,136.11078691482544
0,gd,6.0,1024,5,6144,0.001,0.0,False,8000,0,100,22,5,23,32200,0.5159511566162109,0.10775982588529588
1,gd,6.0,1024,5,6144,0.001,0.0,False,8000,0,100,22,5,24,34400,0.5185896158218384,0.12433867901563644
2,gd,6.0,1024,5,6144,0.001,0.0,False,8000,0,100,22,5,25,31000,0.5580596327781677,0.1129450798034668
3,gd,6.0,1024,5,6144,0.001,0.0,False,8000,0,100,22,5,26,31300,0.5583817958831787,0.12824004888534546
4,gd,6.0,1024,5,6144,0.001,0.0,False,8000,0,100,22,5,27,35300,0.462610125541687,0.10348933935165404
0,gd,3.0,1024,5,3072,0.002,0.9,True,2000,0,100,22,5,23,20000,0.17490226030349731,4.566193103790283
1,gd,3.0,1024,5,3072,0.002,0.9,True,2000,0,100,22,5,24,20000,0.1770997941493988,8.046613693237305
2,gd,3.0,1024,5,3072,0.002,0.9,True,2000,0,100,22,5,25,20000,0.1946643590927124,5.693053722381593
3,gd,3.0,1024,5,3072,0.002,0.9,True,2000,0,100,22,5,26,20000,0.20900121331214905,7.308459758758545
4,gd,3.0,1024,5,3072,0.002,0.9,True,2000,0,100,22,5,27,20000,0.2132992446422577,7.258737087249756
0,gd,2.0,1024,1,2048,0.01,0.0,False,10000,0,100,22,5,23,10000,387.5931091308594,784.07080078125
1,gd,2.0,1024,1,2048,0.01,0.0,False,10000,0,100,22,5,24,4700,391.0864562988281,656.4484252929688
2,gd,2.0,1024,1,2048,0.01,0.0,False,10000,0,100,22,5,25,15900,398.3849487304688,525.3477783203125
3,gd,2.0,1024,1,2048,0.01,0.0,False,10000,0,100,22,5,26,13500,383.6820068359375,1322.763671875
4,gd,2.0,1024,1,2048,0.01,0.0,False,10000,0,100,22,5,27,5400,413.2886657714844,1047.5902099609377
0,gd,4.0,1024,10,4096,0.002,0.9,False,10000,0,100,32,5,33,69400,0.022141752764582637,0.09980051219463347
1,gd,4.0,1024,10,4096,0.002,0.9,False,10000,0,100,32,5,34,71200,0.020206909626722336,0.0998738706111908
2,gd,4.0,1024,10,4096,0.002,0.9,False,10000,0,100,32,5,35,59400,0.02471392974257469,0.09980186074972153
3,gd,4.0,1024,10,4096,0.002,0.9,False,10000,0,100,32,5,36,58100,0.027917642146348957,0.09997885674238204
4,gd,4.0,1024,10,4096,0.002,0.9,False,10000,0,100,32,5,37,63000,0.023759441450238228,0.0997585728764534
0,gd,2.4,1024,2,2457,0.001,0.0,False,10000,0,100,27,5,28,100000,79.62857818603516,414.58917236328125
0,gd,2.5,1024,5,2560,0.01,0.0,False,10000,0,100,27,5,28,79200,0.13361917436122894,69.6571044921875
1,gd,2.5,1024,5,2560,0.01,0.0,False,10000,0,100,27,5,29,66100,0.1309923529624939,67.90682220458984
2,gd,2.5,1024,5,2560,0.01,0.0,False,10000,0,100,27,5,30,81800,0.13660964369773865,61.39945983886719
3,gd,2.5,1024,5,2560,0.01,0.0,False,10000,0,100,27,5,31,86400,0.1430765986442566,87.57879638671875
4,gd,2.5,1024,5,2560,0.01,0.0,False,10000,0,100,27,5,32,57500,0.15018858015537262,55.31240844726562
0,gd,3.0,1024,5,3072,0.01,0.0,False,10000,0,100,22,5,23,48900,0.12049072980880735,3.5296459197998047
1,gd,3.0,1024,5,3072,0.01,0.0,False,10000,0,100,22,5,24,51300,0.1110527515411377,5.02618932723999
2,gd,3.0,1024,5,3072,0.01,0.0,False,10000,0,100,22,5,25,54400,0.10992220789194107,3.2491533756256104
3,gd,3.0,1024,5,3072,0.01,0.0,False,10000,0,100,22,5,26,54900,0.11468607932329178,4.375619411468507
4,gd,3.0,1024,5,3072,0.01,0.0,False,10000,0,100,22,5,27,54900,0.12235911190509795,4.68800687789917
0,gd,2.5,1024,1,2560,0.01,0.9,False,10000,0,100,22,5,23,100000,873.1446533203125,669.1439208984375
1,gd,2.5,1024,1,2560,0.01,0.9,False,10000,0,100,22,5,24,100000,803.9739990234375,807.835205078125
2,gd,2.5,1024,1,2560,0.01,0.9,False,10000,0,100,22,5,25,100000,1015.8780517578124,377.89642333984375
3,gd,2.5,1024,1,2560,0.01,0.9,False,10000,0,100,22,5,26,100000,913.5534057617188,467.69140625
4,gd,2.5,1024,1,2560,0.01,0.9,False,10000,0,100,22,5,27,100000,1023.492919921875,1059.2288818359377
0,sgd,4.0,1024,1,32,0.01,0.0,False,400,0,100,32,5,33,3900,26.890137873589996,181.212080180645
1,sgd,4.0,1024,1,32,0.01,0.0,False,400,0,100,32,5,34,3900,25.68662291765213,102.8700077533722
0,gd,2.4,1024,10,2457,0.001,0.0,False,10000,0,100,32,5,33,75900,4.084402084350587,162.94004821777344
0,gd,3.0,1024,5,3072,0.001,0.0,False,8000,0,100,27,5,28,80000,2.248019218444824,26.371131896972656
1,gd,3.0,1024,5,3072,0.001,0.0,False,8000,0,100,27,5,29,80000,2.159870386123657,19.345947265625
2,gd,3.0,1024,5,3072,0.001,0.0,False,8000,0,100,27,5,30,80000,2.3269429206848145,23.82607269287109
3,gd,3.0,1024,5,3072,0.001,0.0,False,8000,0,100,27,5,31,80000,3.1558165550231934,24.12189102172852
4,gd,3.0,1024,5,3072,0.001,0.0,False,8000,0,100,27,5,32,80000,3.358073711395264,28.15277671813965
0,gd,3.5,1024,10,3584,0.01,0.0,True,10000,0,100,22,5,23,59500,0.1906130015850067,2.596154928207397
1,gd,3.5,1024,10,3584,0.01,0.0,True,10000,0,100,22,5,24,53500,0.27076509594917303,3.8154475688934326
2,gd,3.5,1024,10,3584,0.01,0.0,True,10000,0,100,22,5,25,54500,0.21346724033355716,2.9847719669342037
3,gd,3.5,1024,10,3584,0.01,0.0,True,10000,0,100,22,5,26,50700,0.2385322600603104,3.2368276119232178
4,gd,3.5,1024,10,3584,0.01,0.0,True,10000,0,100,22,5,27,55600,0.20999884605407715,3.221399545669556
0,sgd,4.0,1024,1,32,0.01,0.0,False,400,0,100,27,5,28,3900,23.025354530662298,109.45252513885498
1,sgd,4.0,1024,1,32,0.01,0.0,False,400,0,100,27,5,29,3900,23.97784933447838,153.20632433891296
0,gd,4.0,1024,1,4096,0.001,0.0,False,8000,0,100,22,10,23,9100,2905.178955078125,395.4174499511719
1,gd,4.0,1024,1,4096,0.001,0.0,False,8000,0,100,22,10,24,17400,3011.794921875,619.0545654296875
2,gd,4.0,1024,1,4096,0.001,0.0,False,8000,0,100,22,10,25,22100,3002.576416015625,379.0557861328125
3,gd,4.0,1024,1,4096,0.001,0.0,False,8000,0,100,22,10,26,11400,2763.985107421875,535.7055053710939
4,gd,4.0,1024,1,4096,0.001,0.0,False,8000,0,100,22,10,27,10000,3090.89013671875,408.5645751953125
5,gd,4.0,1024,1,4096,0.001,0.0,False,8000,0,100,22,10,28,5500,3212.244384765625,486.7729797363281
6,gd,4.0,1024,1,4096,0.001,0.0,False,8000,0,100,22,10,29,10200,2909.012451171875,434.6962890625
7,gd,4.0,1024,1,4096,0.001,0.0,False,8000,0,100,22,10,30,5100,3105.7216796875,505.1742248535156
8,gd,4.0,1024,1,4096,0.001,0.0,False,8000,0,100,22,10,31,27000,2655.01513671875,376.0983276367188
9,gd,4.0,1024,1,4096,0.001,0.0,False,8000,0,100,22,10,32,9300,2915.267578125,402.0285339355469
0,gd,5.0,1024,5,5120,0.001,0.0,False,8000,0,100,37,5,38,47200,0.5354532599449158,0.3198510408401489
1,gd,5.0,1024,5,5120,0.001,0.0,False,8000,0,100,37,5,39,43400,0.6270999908447266,0.4358091950416565
2,gd,5.0,1024,5,5120,0.001,0.0,False,8000,0,100,37,5,40,56400,0.4870585203170776,0.4161365628242493
3,gd,5.0,1024,5,5120,0.001,0.0,False,8000,0,100,37,5,41,38200,0.7698227763175964,0.5553992986679077
4,gd,5.0,1024,5,5120,0.001,0.0,False,8000,0,100,37,5,42,42500,0.7046842575073242,0.7484340071678162
0,gd,3.0,1024,1,3072,0.001,0.0,False,8000,0,100,32,10,33,15800,1377.9976806640625,457.7049865722656
1,gd,3.0,1024,1,3072,0.001,0.0,False,8000,0,100,32,10,34,9000,1419.9893798828125,778.2584838867188
2,gd,3.0,1024,1,3072,0.001,0.0,False,8000,0,100,32,10,35,16600,1392.2037353515625,680.4634399414062
3,gd,3.0,1024,1,3072,0.001,0.0,False,8000,0,100,32,10,36,7900,1240.7445068359375,639.4513549804688
4,gd,3.0,1024,1,3072,0.001,0.0,False,8000,0,100,32,10,37,12700,1352.83642578125,605.0726928710938
5,gd,3.0,1024,1,3072,0.001,0.0,False,8000,0,100,32,10,38,11600,1226.19677734375,662.692138671875
6,gd,3.0,1024,1,3072,0.001,0.0,False,8000,0,100,32,10,39,11300,1317.3363037109375,578.2129516601562
7,gd,3.0,1024,1,3072,0.001,0.0,False,8000,0,100,32,10,40,20500,1213.8988037109375,713.2073974609375
8,gd,3.0,1024,1,3072,0.001,0.0,False,8000,0,100,32,10,41,9700,1346.5281982421875,803.58447265625
9,gd,3.0,1024,1,3072,0.001,0.0,False,8000,0,100,32,10,42,12100,1321.1046142578125,644.3388061523438
0,sgd,3.5,1024,1,32,0.01,0.0,False,10000,0,100,37,5,38,100000,18.348374903202053,180.20586776733398
0,gd,3.0,1024,10,3072,0.002,0.9,True,2000,0,100,22,5,23,20000,0.567891001701355,28.52340507507324
1,gd,3.0,1024,10,3072,0.002,0.9,True,2000,0,100,22,5,24,20000,0.49279439449310297,21.327999114990234
2,gd,3.0,1024,10,3072,0.002,0.9,True,2000,0,100,22,5,25,20000,0.6413184404373169,25.17524719238281
3,gd,3.0,1024,10,3072,0.002,0.9,True,2000,0,100,22,5,26,20000,0.6231662034988403,29.54068946838379
4,gd,3.0,1024,10,3072,0.002,0.9,True,2000,0,100,22,5,27,20000,0.5653172731399536,22.325454711914066
0,gd,2.7,1024,2,2764,0.001,0.0,False,10000,0,100,37,5,38,100000,145.46897888183594,263.00265502929693
0,gd,4.0,1024,5,4096,0.01,0.0,False,10000,0,100,32,5,33,30600,0.04776644334197045,0.10892076045274733
1,gd,4.0,1024,5,4096,0.01,0.0,False,10000,0,100,32,5,34,32400,0.044370036572217934,0.09980827569961548
2,gd,4.0,1024,5,4096,0.01,0.0,False,10000,0,100,32,5,35,28700,0.051167018711566925,0.09970217943191527
3,gd,4.0,1024,5,4096,0.01,0.0,False,10000,0,100,32,5,36,27500,0.0550311878323555,0.11826066672801973
4,gd,4.0,1024,5,4096,0.01,0.0,False,10000,0,100,32,5,37,28000,0.05629384145140648,0.09993784874677658
0,sgd,2.0,1024,1,32,0.002,0.9,False,400,0,100,22,5,23,3900,6.210156738758088,188.6837944984436
1,sgd,2.0,1024,1,32,0.002,0.9,False,400,0,100,22,5,24,3900,6.774770714342594,203.10161972045898
2,sgd,2.0,1024,1,32,0.002,0.9,False,400,0,100,22,5,25,3900,7.041225269436836,181.9717859327793
3,sgd,2.0,1024,1,32,0.002,0.9,False,400,0,100,22,5,26,3900,6.738654129207134,153.1231231689453
4,sgd,2.0,1024,1,32,0.002,0.9,False,400,0,100,22,5,27,3900,7.026890452951193,261.3278806656599
0,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,22,10,23,4100,4.647952079772949,221.8079833984375
1,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,22,10,24,5300,4.0997395515441895,352.3515930175781
2,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,22,10,25,4900,5.111112117767334,369.4354248046875
3,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,22,10,26,4700,4.6210970878601065,325.6274719238281
4,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,22,10,27,4600,3.8546664714813232,407.5773620605469
5,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,22,10,28,5100,4.0555925369262695,295.9001159667969
6,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,22,10,29,5800,4.122526168823241,429.5620727539063
7,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,22,10,30,5500,3.733842849731445,324.11834716796875
8,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,22,10,31,4800,4.002212524414063,311.9060974121094
9,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,22,10,32,4500,4.731545448303223,344.4457092285156
0,gd,2.0,1024,5,2048,0.001,0.0,False,8000,0,100,37,5,38,69000,2.1506409645080566,238.86705017089844
1,gd,2.0,1024,5,2048,0.001,0.0,False,8000,0,100,37,5,39,74500,1.851524829864502,283.9963073730469
2,gd,2.0,1024,5,2048,0.001,0.0,False,8000,0,100,37,5,40,64300,1.881925106048584,268.224365234375
3,gd,2.0,1024,5,2048,0.001,0.0,False,8000,0,100,37,5,41,69400,1.9832125902175903,229.85972595214844
4,gd,2.0,1024,5,2048,0.001,0.0,False,8000,0,100,37,5,42,71800,1.926273822784424,278.3939819335937
0,gd,4.0,1024,5,4096,0.002,0.9,False,10000,0,100,32,5,33,16800,0.043175358325243,0.09988006949424744
1,gd,4.0,1024,5,4096,0.002,0.9,False,10000,0,100,32,5,34,17900,0.04009313136339188,0.09995682537555696
2,gd,4.0,1024,5,4096,0.002,0.9,False,10000,0,100,32,5,35,14500,0.053829032927751534,0.09889217466115953
3,gd,4.0,1024,5,4096,0.002,0.9,False,10000,0,100,32,5,36,16900,0.04044797644019127,0.09923899173736572
4,gd,4.0,1024,5,4096,0.002,0.9,False,10000,0,100,32,5,37,14800,0.05412597954273224,0.09896773844957353
0,gd,4.0,1024,1,4096,0.002,0.9,False,10000,0,100,27,5,28,2100,2615.04443359375,467.8192138671875
1,gd,4.0,1024,1,4096,0.002,0.9,False,10000,0,100,27,5,29,1700,2879.001708984375,481.9635620117188
2,gd,4.0,1024,1,4096,0.002,0.9,False,10000,0,100,27,5,30,1200,2990.7109375,679.8286743164062
3,gd,4.0,1024,1,4096,0.002,0.9,False,10000,0,100,27,5,31,2500,2982.668212890625,685.942138671875
4,gd,4.0,1024,1,4096,0.002,0.9,False,10000,0,100,27,5,32,3300,3061.353515625,680.3839721679688
0,gd,3.0,1024,2,3072,0.002,0.9,False,10000,0,100,32,5,33,35900,0.029586572200059887,0.09758037328720093
1,gd,3.0,1024,2,3072,0.002,0.9,False,10000,0,100,32,5,34,53700,233.20249938964844,732.5586547851562
2,gd,3.0,1024,2,3072,0.002,0.9,False,10000,0,100,32,5,35,33800,0.055218271911144264,0.09757930040359496
3,gd,3.0,1024,2,3072,0.002,0.9,False,10000,0,100,32,5,36,12100,0.022098934277892116,0.09916839003562927
4,gd,3.0,1024,2,3072,0.002,0.9,False,10000,0,100,32,5,37,100000,210.88633728027344,571.435791015625
0,gd,3.0,1024,1,3072,0.002,0.9,True,2000,0,100,22,5,23,20000,1490.654541015625,883.110107421875
1,gd,3.0,1024,1,3072,0.002,0.9,True,2000,0,100,22,5,24,20000,1297.4285888671875,614.0513305664062
2,gd,3.0,1024,1,3072,0.002,0.9,True,2000,0,100,22,5,25,20000,1440.31298828125,656.3038330078125
3,gd,3.0,1024,1,3072,0.002,0.9,True,2000,0,100,22,5,26,20000,1482.9224853515625,884.1406860351562
4,gd,3.0,1024,1,3072,0.002,0.9,True,2000,0,100,22,5,27,20000,1404.9642333984375,638.9146728515625
0,sgd,3.5,1024,1,32,0.01,0.0,False,10000,0,100,27,5,28,100000,19.0590266244752,182.32254016399384
0,sgd,3.5,1024,1,32,0.01,0.0,False,10000,0,100,32,5,33,100000,19.417668776852747,145.07388758659363
0,gd,2.5,1024,2,2560,0.002,0.9,False,10000,0,100,22,5,23,41700,0.0054626925848424435,0.09959622472524644
1,gd,2.5,1024,2,2560,0.002,0.9,False,10000,0,100,22,5,24,100000,36.59428405761719,153.63824462890625
2,gd,2.5,1024,2,2560,0.002,0.9,False,10000,0,100,22,5,25,61400,80.54322052001953,299.8321228027344
3,gd,2.5,1024,2,2560,0.002,0.9,False,10000,0,100,22,5,26,33900,0.0074019981548190126,0.09949281066656113
4,gd,2.5,1024,2,2560,0.002,0.9,False,10000,0,100,22,5,27,100000,89.88462829589844,750.58056640625
0,gd,2.0,1024,2,2048,0.001,0.0,False,8000,0,100,22,10,23,12100,45.92244338989258,374.8235168457031
1,gd,2.0,1024,2,2048,0.001,0.0,False,8000,0,100,22,10,24,13500,42.68621063232422,420.5285949707031
2,gd,2.0,1024,2,2048,0.001,0.0,False,8000,0,100,22,10,25,13700,42.705482482910156,472.1808166503906
3,gd,2.0,1024,2,2048,0.001,0.0,False,8000,0,100,22,10,26,11700,49.48083877563477,429.4863586425781
4,gd,2.0,1024,2,2048,0.001,0.0,False,8000,0,100,22,10,27,14000,47.86705017089844,465.9371948242188
5,gd,2.0,1024,2,2048,0.001,0.0,False,8000,0,100,22,10,28,13200,47.932655334472656,421.513671875
6,gd,2.0,1024,2,2048,0.001,0.0,False,8000,0,100,22,10,29,12100,51.4303207397461,349.3459777832031
7,gd,2.0,1024,2,2048,0.001,0.0,False,8000,0,100,22,10,30,15100,44.54002380371094,425.9890441894531
8,gd,2.0,1024,2,2048,0.001,0.0,False,8000,0,100,22,10,31,18800,46.45640563964844,523.6183471679689
9,gd,2.0,1024,2,2048,0.001,0.0,False,8000,0,100,22,10,32,14000,42.14437103271485,388.9289245605469
0,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,22,5,23,2900,0.0715353712439537,0.09786961227655412
1,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,22,5,24,5600,0.06729471683502197,0.0974084734916687
2,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,22,5,25,3000,0.1161891594529152,0.09849074482917786
3,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,22,5,26,64000,502.7930908203125,362.0359802246094
4,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,22,5,27,2800,0.16088122129440308,0.0951436311006546
0,gd,9.0,1024,1,9216,0.001,0.0,False,8000,0,100,22,10,23,200,2.094764947891236,0.08009941875934601
1,gd,9.0,1024,1,9216,0.001,0.0,False,8000,0,100,22,10,24,300,0.12107989937067032,0.0030081712175160646
2,gd,9.0,1024,1,9216,0.001,0.0,False,8000,0,100,22,10,25,300,0.05768832936882973,0.002263320609927177
3,gd,9.0,1024,1,9216,0.001,0.0,False,8000,0,100,22,10,26,300,0.0815533697605133,0.002937472192570567
4,gd,9.0,1024,1,9216,0.001,0.0,False,8000,0,100,22,10,27,1100,0.8624010682106018,0.027463631704449654
5,gd,9.0,1024,1,9216,0.001,0.0,False,8000,0,100,22,10,28,300,0.06470460444688797,0.0024689827114343643
6,gd,9.0,1024,1,9216,0.001,0.0,False,8000,0,100,22,10,29,300,0.07421086728572845,0.002355810021981597
7,gd,9.0,1024,1,9216,0.001,0.0,False,8000,0,100,22,10,30,1700,0.5555678606033325,0.014673072844743729
8,gd,9.0,1024,1,9216,0.001,0.0,False,8000,0,100,22,10,31,300,0.03203284367918968,0.001138030318543315
9,gd,9.0,1024,1,9216,0.001,0.0,False,8000,0,100,22,10,32,300,0.09285727888345717,0.003402323229238391
0,gd,3.5,1024,5,3584,0.01,0.0,False,10000,0,100,27,5,28,36000,0.07622162997722626,0.5905857682228088
1,gd,3.5,1024,5,3584,0.01,0.0,False,10000,0,100,27,5,29,34600,0.07301488518714905,0.4440048933029175
2,gd,3.5,1024,5,3584,0.01,0.0,False,10000,0,100,27,5,30,38900,0.062128253281116486,0.40192562341690063
3,gd,3.5,1024,5,3584,0.01,0.0,False,10000,0,100,27,5,31,40400,0.058901987969875336,0.33943673968315125
4,gd,3.5,1024,5,3584,0.01,0.0,False,10000,0,100,27,5,32,46000,0.06271511316299437,0.6176245212554932
0,sgd,2.0,1024,1,32,0.01,0.0,False,400,0,100,22,5,23,3900,5.7626624777913085,212.8497254773974
1,sgd,2.0,1024,1,32,0.01,0.0,False,400,0,100,22,5,24,3900,6.967015754431486,200.86390352249146
2,sgd,2.0,1024,1,32,0.01,0.0,False,400,0,100,22,5,25,3900,6.729785796254872,145.40890022367242
3,sgd,2.0,1024,1,32,0.01,0.0,False,400,0,100,22,5,26,3900,6.538592044264077,199.2685642242432
4,sgd,2.0,1024,1,32,0.01,0.0,False,400,0,100,22,5,27,3900,6.578850507736206,236.09618318080902
0,gd,2.4,1024,5,2457,0.001,0.0,False,10000,0,100,32,5,33,100000,3.3799545764923096,187.2188262939453
1,gd,2.4,1024,5,2457,0.001,0.0,False,10000,0,100,32,5,34,100000,4.471919059753418,275.34738159179693
0,gd,3.0,1024,1,3072,0.01,0.0,False,10000,0,100,27,5,28,4300,1440.707763671875,431.30322265625
1,gd,3.0,1024,1,3072,0.01,0.0,False,10000,0,100,27,5,29,3300,1392.5205078125,302.0389404296875
2,gd,3.0,1024,1,3072,0.01,0.0,False,10000,0,100,27,5,30,5400,1545.23486328125,489.3639221191406
3,gd,3.0,1024,1,3072,0.01,0.0,False,10000,0,100,27,5,31,10200,1313.2777099609375,510.6163330078125
4,gd,3.0,1024,1,3072,0.01,0.0,False,10000,0,100,27,5,32,3700,1356.347412109375,363.6089782714844
0,gd,4.0,1024,10,4096,0.01,0.0,False,10000,0,100,32,5,33,47300,0.13561075925827026,0.5199973583221436
1,gd,4.0,1024,10,4096,0.01,0.0,False,10000,0,100,32,5,34,49000,0.124599888920784,0.5221188068389893
2,gd,4.0,1024,10,4096,0.01,0.0,False,10000,0,100,32,5,35,39700,0.1579970121383667,0.5191414356231691
3,gd,4.0,1024,10,4096,0.01,0.0,False,10000,0,100,32,5,36,41600,0.15758003294467926,0.472661554813385
4,gd,4.0,1024,10,4096,0.01,0.0,False,10000,0,100,32,5,37,45800,0.12752622365951538,0.4374962449073792
0,gd,2.7,1024,10,2764,0.001,0.0,False,10000,0,100,37,5,38,100000,7.148089408874513,104.137939453125
0,sgd,3.5,1024,1,32,0.002,0.9,False,10000,0,100,37,5,38,100000,19.522038204329355,137.94704246520996
0,gd,2.0,1024,1,2048,0.002,0.9,False,10000,0,100,37,5,38,5400,340.79058837890625,955.9279174804688
1,gd,2.0,1024,1,2048,0.002,0.9,False,10000,0,100,37,5,39,4800,357.7358093261719,869.47607421875
2,gd,2.0,1024,1,2048,0.002,0.9,False,10000,0,100,37,5,40,10200,401.264892578125,453.4215698242188
3,gd,2.0,1024,1,2048,0.002,0.9,False,10000,0,100,37,5,41,3900,318.7799072265625,809.755615234375
4,gd,2.0,1024,1,2048,0.002,0.9,False,10000,0,100,37,5,42,3600,393.50433349609375,668.1500854492188
0,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,32,10,33,5000,4.538690090179443,295.99835205078125
1,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,32,10,34,4500,5.069984436035156,392.8190307617188
2,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,32,10,35,4900,4.753325462341309,393.3088073730469
3,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,32,10,36,5000,4.725577354431152,420.6940307617188
4,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,32,10,37,5200,4.1329636573791495,350.6556396484375
5,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,32,10,38,4300,5.102425575256348,318.4056396484375
6,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,32,10,39,4700,4.29283618927002,407.0799255371094
7,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,32,10,40,4500,4.631762981414795,458.718505859375
8,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,32,10,41,4300,4.857458591461182,454.9263305664063
9,gd,1.0,1024,2,1024,0.001,0.0,False,8000,0,100,32,10,42,5100,3.9974455833435063,351.668212890625
0,gd,4.0,1024,10,4096,0.01,0.0,False,10000,0,100,22,5,23,41400,0.15424665808677673,0.5336546897888184
1,gd,4.0,1024,10,4096,0.01,0.0,False,10000,0,100,22,5,24,45600,0.14027416706085205,0.5685776472091675
2,gd,4.0,1024,10,4096,0.01,0.0,False,10000,0,100,22,5,25,41700,0.17789654433727264,0.6875827312469482
3,gd,4.0,1024,10,4096,0.01,0.0,False,10000,0,100,22,5,26,43100,0.1570427566766739,0.6634334325790405
4,gd,4.0,1024,10,4096,0.01,0.0,False,10000,0,100,22,5,27,41900,0.16644753515720367,0.6933149695396423
0,gd,2.4,1024,10,2457,0.001,0.0,False,10000,0,100,22,5,23,100000,3.677560567855835,195.77198791503903
0,gd,4.0,1024,2,4096,0.002,0.9,False,10000,0,100,27,5,28,1600,0.13635578751564026,0.09175461530685423
1,gd,4.0,1024,2,4096,0.002,0.9,False,10000,0,100,27,5,29,2200,0.07538029551506042,0.0977323278784752
2,gd,4.0,1024,2,4096,0.002,0.9,False,10000,0,100,27,5,30,2200,0.1564117670059204,0.0925251916050911
3,gd,4.0,1024,2,4096,0.002,0.9,False,10000,0,100,27,5,31,2700,0.17910124361515045,0.0990026518702507
4,gd,4.0,1024,2,4096,0.002,0.9,False,10000,0,100,27,5,32,4100,0.13251355290412906,0.09855438768863678
0,gd,3.5,1024,5,3584,0.01,0.0,True,10000,0,100,22,5,23,38100,0.06505633890628815,0.4229638278484345
1,gd,3.5,1024,5,3584,0.01,0.0,True,10000,0,100,22,5,24,44300,0.07122714072465898,0.5299955606460571
2,gd,3.5,1024,5,3584,0.01,0.0,True,10000,0,100,22,5,25,35400,0.0814598798751831,0.5661476254463196
3,gd,3.5,1024,5,3584,0.01,0.0,True,10000,0,100,22,5,26,35500,0.07830491662025453,0.5095207691192627
4,gd,3.5,1024,5,3584,0.01,0.0,True,10000,0,100,22,5,27,42200,0.06551609188318253,0.4774829745292664
0,gd,2.0,1024,5,2048,0.001,0.0,False,8000,0,100,32,5,33,70700,1.831534504890442,264.5924072265625
1,gd,2.0,1024,5,2048,0.001,0.0,False,8000,0,100,32,5,34,76100,2.206413745880127,252.32846069335938
2,gd,2.0,1024,5,2048,0.001,0.0,False,8000,0,100,32,5,35,80000,2.210222721099853,302.1190185546875
3,gd,2.0,1024,5,2048,0.001,0.0,False,8000,0,100,32,5,36,75400,1.9497542381286619,260.13095092773443
4,gd,2.0,1024,5,2048,0.001,0.0,False,8000,0,100,32,5,37,80000,2.1186835765838623,254.80368041992188
0,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,27,5,28,19500,0.0842418521642685,0.0944611057639122
1,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,27,5,29,4000,0.059267118573188775,0.09955091029405594
