,optim,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,weightdecay,ntest,startseed,nruns,tau,seed,epoch,train error,test error
3,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,36,7463,1.4873194751479395e-05,0.0009991626720875502
4,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,37,6770,2.3061338262258293e-05,0.0009974836139008405
5,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,38,7211,2.334448234770597e-05,0.0009996205335482957
6,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,39,8567,1.8913455278379846e-05,0.0009987017838284373
7,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,40,20002,0.0020707092813349198,0.07963806390762329
8,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,41,7140,1.1164344544210637e-05,0.0009999402100220325
9,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,42,9068,2.062493305337349e-05,0.0009981117909774184
0,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,33,20002,0.06590227115278442,4.807920455932617
1,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,34,20002,0.07716492687662442,5.907671928405763
2,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,35,20002,0.07027287470797698,6.197371006011963
3,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,36,20002,1.237509388829494e-05,0.0012155602453276515
4,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,37,20002,0.06786769799267252,6.214677333831787
5,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,38,18416,1.0274201334444417e-05,0.0009922225726768372
6,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,39,18153,9.111874779440162e-06,0.0009988662786781788
7,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,40,14372,1.1830870259169991e-05,0.0009993589483201504
8,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,41,20002,9.927350750634407e-06,0.0012367346789687874
9,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,42,20002,1.755658483186077e-05,0.0018376910593360665
0,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,33,5514,4.1567904840381485e-05,0.0009946799837052822
1,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,34,6287,1.8506577394613748e-05,0.0009983099298551679
2,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,35,5787,2.298501073840141e-05,0.0009961219038814306
3,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,36,7463,1.4872712167094244e-05,0.0009991379920393226
4,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,37,6770,2.306166126280524e-05,0.0009975023567676542
5,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,38,7203,2.199233780889439e-05,0.0009999758331105113
6,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,39,8939,1.9299000801506088e-05,0.0009978865273296833
7,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,40,20002,0.11694211619240898,4.810068130493164
8,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,41,7140,1.11644072018992e-05,0.0009999665198847651
9,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,42,9068,2.0626537531955235e-05,0.0009981378680095077
0,sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,5.5039093370266664e-05,0.010854545049369335
1,sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,8.410490642875499e-05,0.01927102729678154
2,sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,5.9286706605884584e-05,0.013098950497806072
3,sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,5.7729086620383896e-05,0.0117754889652133
4,sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,6.774641185204797e-05,0.015294199809432031
5,sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,6.424883083257426e-05,0.013700820505619049
6,sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,8.005101036750213e-05,0.017922807484865192
7,sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,6.510667260174937e-05,0.013801703229546549
8,sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,6.933252409778236e-05,0.01561646442860365
0,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,33,20002,,
1,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,34,273,0.0004991440400772261,0.000989588093943894
2,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,35,159,0.00015320829801826867,0.0009257356286980213
3,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,36,225,0.00022105955005307412,0.0009591669659130275
4,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,37,20002,,
5,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,38,20002,,
6,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,39,199,0.0002273283802683831,0.000979551114141941
7,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,40,340,0.00026909380488047773,0.0009325224091298877
8,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,41,226,0.00030360410736258406,0.0009917758870869877
9,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,42,20002,,
0,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,23,6197,2.0082077233902445e-05,0.0009877674747258425
1,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,24,6072,2.3616619923164498e-05,0.0009930962696671486
2,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,25,12081,1.894979102092163e-05,0.0009857313707470894
3,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,26,6390,1.9317327314638533e-05,0.0009938038419932127
4,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,27,4005,3.436144424995291e-05,0.0009999630274251103
5,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,28,11861,1.2012763233672428e-05,0.0009979292517527938
6,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,29,4784,2.1457106413436122e-05,0.000997766386717558
7,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,30,4732,2.6433782035642897e-05,0.0009896655101329088
8,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,31,5040,1.20493476905332e-05,0.0009995795553550122
9,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,32,4607,2.597577619261366e-05,0.0009987495141103864
0,sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,33,2365,5.235913761225674e-05,0.0009990169201046226
1,sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,34,1568,3.387064549542629e-05,0.0009979219175875187
2,sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,35,1550,3.5879782785741554e-05,0.000999992829747498
3,sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,36,1602,2.866787474431476e-05,0.0009999326430261137
4,sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,37,1437,6.093133470130852e-05,0.0009986372897401452
5,sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,1123,5.2042614584024705e-05,0.0009968017693609
6,sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,1237,5.211845621033717e-05,0.0009997608140110972
7,sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,2335,2.593639305814577e-05,0.0009967644000425935
8,sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,1698,3.4241714388372195e-05,0.00099975208286196
9,sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,2452,3.9115554727686686e-05,0.0009990265825763345
0,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,3920,2.8696482388568256e-05,0.0009994372958317401
1,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,4180,3.3766491355891055e-05,0.0009995280997827651
2,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,3845,3.792840311689361e-05,0.0009995223954319954
3,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,3589,3.3631475389483974e-05,0.0009994477732107043
4,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,3491,3.012272054547793e-05,0.0009993694256991148
5,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,3460,4.513226610924903e-05,0.0009997927118092775
6,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,2677,4.225861653139873e-05,0.000999746611341834
7,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,7640,2.4153682943506283e-05,0.0009995352011173964
8,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,2513,5.440639836251648e-05,0.0009995594155043364
9,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,3101,3.591300230709749e-05,0.000999924261122942
0,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,33,20002,0.06576977328707774,4.82245683670044
1,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,34,20002,0.07718080251167217,5.9003357887268075
2,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,35,20002,0.07027238855759302,6.198346138000487
3,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,36,20002,1.2373035663889215e-05,0.001215510768815875
4,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,37,20002,0.06786775775253773,6.214659214019775
5,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,38,18416,1.0271668770656106e-05,0.000996130402199924
6,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,39,18153,9.112299096614153e-06,0.0009990953840315342
7,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,40,14372,1.1830611280553665e-05,0.0009993669809773564
8,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,41,20002,9.925311057183231e-06,0.0012359990505501628
9,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,42,20002,1.7571479475009255e-05,0.0018258538329973817
0,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,20002,0.00012040534129482692,0.4686445593833923
1,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,20002,8.979313133750111e-05,0.5843615531921387
2,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,20002,6.594101996597601e-05,0.3801896274089813
3,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,20002,6.880098408146297e-05,0.4599511027336121
4,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,27,20002,0.00017600863793632016,0.5193172693252563
5,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,28,20002,9.988601377699524e-05,0.5050562620162964
6,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,29,20002,0.0001048613845341606,0.49547424912452703
7,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,30,20002,5.589850316027878e-05,0.2366116344928741
8,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,31,20002,7.39846182113979e-05,0.3918979167938232
9,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,32,20002,0.00018495540862204508,0.5998517274856567
0,p-sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,33,5211,2.3006424612503906e-05,0.0009931974345818162
1,p-sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,34,2771,4.545595697891258e-05,0.0009986618533730507
2,p-sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,35,3246,3.72368288594771e-05,0.000999703537672758
3,p-sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,36,3636,2.4721222928292264e-05,0.0009970956016331911
4,p-sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,37,3792,3.8102162989162025e-05,0.0009975418215617537
5,p-sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,38,2769,4.014234031046726e-05,0.0009984619682654738
6,p-sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,39,2415,5.349068430859916e-05,0.0009945131605491042
7,p-sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,40,5431,3.1048042615111626e-05,0.0009983911877498028
8,p-sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,41,3204,3.28120726180714e-05,0.0009977539302781224
9,p-sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,42,12158,2.9556781100836812e-05,0.0009994555730372667
0,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,0.34717946818896694,4.098328113555908
1,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.5198422170111111,4.2856502532958975
2,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.3496080519897597,3.6471130847930913
3,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.4315408723694937,5.706179141998291
4,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.4114948734641075,4.200868606567384
5,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.4615034226860319,5.928078651428223
6,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,0.4324002414941788,7.41804027557373
7,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.43687531458480017,3.683391094207764
8,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.4408030094844954,4.163569927215576
9,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.47368109545537396,4.348077297210693
0,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,6723,0.0001560668465572235,0.0009862424340099096
1,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.5799032105132937,4.161426544189453
2,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.4959886642172933,4.559589862823486
3,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,9.838893947744508e-05,0.0010094557655975225
4,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.5783222364261746,4.825239658355713
5,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.6124430820345879,4.998708724975586
6,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,9224,0.0001479188549637911,0.0009828312322497368
7,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.5915069151669741,4.829516410827637
8,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.6250504506751895,4.175150394439696
9,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.5508742723613977,3.0746941566467285
0,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,19994,7.210129316111609e-06,0.0009995948057621717
1,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.04857195432608327,3.5331146717071533
2,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.07649571696917216,3.3216762542724614
3,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.07986082276329398,4.707009315490723
4,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.055810066871345036,2.965737581253052
5,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,1.5370073356280045e-05,0.002510311547666788
6,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,0.07808142527937889,3.6316540241241455
7,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.08061490797748168,4.235880374908446
8,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.059385010351737336,2.680147647857666
9,p-sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.06199151386196415,2.3156020641326904
0,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,33,282,0.00013156456043361686,0.0009453094098716974
1,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,34,395,0.00027579144391763415,0.0009782030247151852
2,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,35,625,0.00010801396066589016,0.0009108784142881633
3,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,36,447,0.00012252438318682837,0.0009470200748182832
4,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,37,670,0.0001252563727445834,0.0009866842301562428
5,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,319,0.00020033614289007216,0.000933562871068716
6,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,320,8.941715246432327e-05,0.0009815123630687594
7,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,445,0.0001651485152771264,0.0009969138773158193
8,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,512,0.0001551082410255081,0.0009717924403958024
9,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,613,0.00015259420953433228,0.0009966513607650995
0,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,33,2287,4.020120144332395e-05,0.000983441132120788
1,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,34,1483,5.946733017481164e-05,0.000983885256573558
2,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,35,1820,6.368252559241228e-05,0.0009970222599804401
3,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,36,2259,3.9929152364948095e-05,0.0009948804508894682
4,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,37,4942,2.6779900281326267e-05,0.000987290870398283
5,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,1798,5.156798169991816e-05,0.0009922755416482687
6,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,1499,4.928831265260669e-05,0.0009751640027388929
7,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,2059,4.1946432304484915e-05,0.0009991070255637169
8,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,2338,3.852308793739212e-05,0.0009946455247700212
9,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,2917,2.239115565316752e-05,0.0009945346973836422
0,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,20002,0.4058629781007767,6.15512228012085
1,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,20002,0.4045847088098526,8.182070732116701
2,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,20002,0.4309337720274925,5.8745856285095215
3,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,20002,0.36949715241789816,4.046392917633057
4,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,27,20002,0.4188341349363327,6.720286846160889
5,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,28,20002,0.4174900561571121,7.576998233795166
6,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,29,20002,0.42379513680934905,7.3016014099121085
7,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,30,20002,0.4629950940608978,10.756505966186523
8,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,31,20002,0.4595684319734573,8.451399803161621
9,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,32,20002,0.3899142786860466,9.850993156433104
0,p-sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,33,20002,0.31614970540006954,7.847735404968263
1,p-sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,34,20002,0.2902965260048707,8.00969409942627
2,p-sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,35,20002,0.2731330183645089,6.39421272277832
3,p-sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,36,20002,0.35314057270685834,6.5514817237854
4,p-sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,37,20002,0.2911992017179728,6.676559448242188
5,p-sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,38,20002,0.32706337484220666,7.5410423278808585
6,p-sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,39,20002,0.3424292026708524,7.0109314918518075
7,p-sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,40,20002,0.3259925904373328,6.737102508544923
8,p-sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,41,20002,0.38313929239908856,7.756493091583253
9,p-sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,42,20002,0.3089413357277711,7.437603950500487
0,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,33,20002,0.4992816554648536,5.1895432472229
1,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,34,20002,0.4355283038956778,2.7094030380249023
2,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,35,20002,0.43038671570164816,5.301236152648926
3,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,36,20002,0.4167143691863333,2.47410249710083
4,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,37,20002,0.4696527091520173,2.8863983154296875
5,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,38,20002,0.4614106427345957,4.052788734436035
6,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,39,20002,0.458563652421747,5.265353202819824
7,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,40,20002,0.465259282716683,4.45885181427002
8,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,41,20002,0.50421805786235,2.7908754348754883
9,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,42,20002,0.5066549479961395,6.289262771606445
0,sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,33,20002,0.06505502434447408,5.13211727142334
1,sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,34,20002,0.0795451005299886,5.707573890686035
2,sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,35,20002,0.0005185135608674802,0.0314050056040287
3,sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,36,17322,7.0859578424157625e-06,0.0009994669817388058
4,sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,37,18853,7.649659494290972e-06,0.0009988532401621342
5,sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,12656,8.630747383146323e-06,0.0009988393867388368
6,sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,9069,8.120510453106059e-06,0.0009993473067879677
7,sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,10361,6.524994053809982e-06,0.00099990947637707
8,sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,8898,1.1717356377024165e-05,0.0009996499866247175
9,sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,9523,1.4870594895910473e-05,0.0009999109897762537
0,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,20002,0.7648902162909508,3.7416446208953857
1,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,20002,0.8084731455892324,7.033614635467528
2,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,20002,0.7911797575652599,4.31699800491333
3,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,20002,0.7689078748226166,3.86870002746582
4,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,27,20002,0.7855980657041073,2.295373916625977
5,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,28,20002,0.8916252683848143,5.470210075378418
6,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,29,20002,0.8126492677256465,3.380648136138916
7,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,30,20002,0.8611147124320269,9.669072151184082
8,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,31,591,0.0001514599262009142,0.0009817794198170304
9,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,32,20002,0.7736042495816946,3.093801259994507
